job_id,arrival_time,duration,res_0,res_1
369,570,1,2,2
370,571,11,1,6
371,572,3,3,1
372,573,2,4,3
373,574,1,2,1
374,576,3,3,3
375,578,4,1,5
376,579,2,1,4
377,579,1,1,2
378,584,3,3,3
379,585,2,1,3
380,587,4,2,2
381,589,9,2,1
382,589,3,2,1
383,590,2,3,5
384,591,3,2,1
385,592,2,2,1
386,594,9,3,1
387,594,14,3,1
388,595,2,2,4
389,596,2,1,4
390,600,2,5,3
391,600,2,1,1
392,602,3,3,1
393,602,2,2,4
394,604,3,1,7
395,604,8,1,1
396,606,2,3,4
397,610,1,3,3
398,611,3,1,4
399,613,4,1,4
400,614,2,1,2
401,615,1,1,1
402,616,2,6,1
403,617,3,3,1
404,618,1,3,5
405,619,8,1,3
406,619,2,1,2
407,621,7,2,2
408,622,1,3,2
409,623,2,3,3
410,627,5,4,1
411,629,1,1,3
412,632,4,1,1
413,634,3,1,3
414,635,6,1,7
415,635,3,1,2
416,636,8,7,1
417,639,3,2,2
418,640,2,1,3
419,640,13,1,4
420,641,3,4,3
421,641,3,2,5
422,642,11,2,2
423,643,1,2,6
424,643,12,2,2
425,644,7,1,1
426,645,2,2,1
427,645,1,1,1
428,647,10,1,1
429,654,10,1,4
430,655,4,4,2
431,660,9,1,4
432,660,2,2,2
433,661,10,5,3
434,662,11,4,5
435,662,2,3,1
436,665,2,1,2
437,667,2,1,3
438,667,2,1,6
439,668,2,1,3
440,668,8,1,4
441,669,6,1,2
442,671,1,2,1
443,672,11,1,3
444,672,2,3,1
445,673,2,4,2
446,676,3,2,4
447,679,1,3,1
448,680,3,2,1
449,681,2,1,1
450,682,2,1,2
451,683,3,1,4
452,683,2,3,4
453,686,1,1,1
454,691,10,2,1
455,692,1,5,3
456,693,1,3,2
457,694,3,1,1
458,695,2,2,4
459,696,1,4,2
460,696,1,3,3
461,705,1,2,4
462,707,4,1,1
463,708,3,2,1
464,709,2,2,1
465,709,15,2,2
466,711,3,1,1
467,715,6,1,3
468,715,3,2,1
469,717,3,2,1
470,719,2,1,2
471,719,2,2,3
472,722,3,1,2
473,725,3,3,5
474,726,3,3,1
475,727,3,3,7
476,729,2,2,1
477,730,1,2,2
478,731,2,1,1
479,733,10,3,2
480,734,3,2,1
481,736,3,1,3
482,737,3,1,2
483,737,13,4,2
484,738,3,1,4
485,738,9,3,4
486,739,2,2,1
487,740,3,1,4
488,742,2,1,1
489,743,1,1,2
490,744,3,4,4
491,745,3,1,1
492,746,1,1,1
493,749,11,1,6
494,750,2,2,3
495,750,14,1,4
496,751,3,1,2
497,754,1,1,1
498,756,3,4,2
499,756,2,1,1
500,758,1,2,2
501,758,11,3,1
502,758,2,2,2
503,759,2,4,2
504,760,3,3,1
505,762,1,1,3
506,762,4,5,3
507,764,7,3,2
508,766,3,2,4
509,767,1,1,4
510,770,1,4,1
511,770,2,1,5
512,771,3,2,1
513,773,7,1,4
514,774,3,1,3
515,776,1,2,6
516,776,3,1,2
517,780,2,5,2
518,780,3,3,2
519,781,12,3,1
520,782,6,2,3
521,783,2,2,2
522,786,7,1,6
523,789,2,2,5
524,791,1,1,3
525,791,2,3,2
526,792,8,2,3
527,793,1,4,4
528,793,1,1,3
529,796,11,1,1
530,797,3,3,5
531,798,2,1,3
532,799,4,3,1
