timestamp,hour_of_day,day_of_week,is_weekend,service_type,active_users,previous_hour_cpu,network_utilization,memory_usage,cpu_load,svc_Compute,svc_Database,svc_Media,svc_Web
2024-01-01 08:00:00,8,0,0,Media,728,23.002525210264096,71.21616935965008,33.28213146463037,29.7590681151332,0,0,1,0
2024-01-01 08:00:00,8,0,0,Compute,736,29.755580725554438,26.514938213769593,19.631484965242397,33.129023633138395,1,0,0,0
2024-01-01 09:00:00,9,0,0,Web,1034,18.524159686405195,44.296045567918064,17.960085723663678,24.009968141062245,0,0,0,1
2024-01-01 09:00:00,9,0,0,Database,885,31.249048437298637,17.32173123587094,30.95010729175683,37.15840781166069,0,1,0,0
2024-01-01 09:00:00,9,0,0,Media,666,29.7590681151332,76.3396495678994,25.906086603055527,30.730843301563308,0,0,1,0
2024-01-01 09:00:00,9,0,0,Compute,810,33.129023633138395,24.075281167914873,35.598720880994094,44.23047444135377,1,0,0,0
2024-01-01 10:00:00,10,0,0,Web,1147,24.009968141062245,47.106270039474495,31.278379290246576,26.78176513000696,0,0,0,1
2024-01-01 10:00:00,10,0,0,Database,949,37.15840781166069,27.53135654832753,36.63638144048786,38.71775222234221,0,1,0,0
2024-01-01 10:00:00,10,0,0,Media,870,30.730843301563308,79.05016616080505,27.221259292334917,35.10636479300292,0,0,1,0
2024-01-01 10:00:00,10,0,0,Compute,846,44.23047444135377,35.005075212341545,32.380664576056894,44.10872338039455,1,0,0,0
2024-01-01 11:00:00,11,0,0,Web,1445,26.78176513000696,57.40989281154588,26.655918323987912,31.918201915796992,0,0,0,1
2024-01-01 11:00:00,11,0,0,Database,1050,38.71775222234221,33.52182460706603,36.587153895554785,44.97748566928204,0,1,0,0
2024-01-01 11:00:00,11,0,0,Media,980,35.10636479300292,77.84879801169724,37.346859555416955,43.07520212532863,0,0,1,0
2024-01-01 11:00:00,11,0,0,Compute,836,44.10872338039455,36.42291200927578,54.12782150655863,55.56842190991229,1,0,0,0
2024-01-01 12:00:00,12,0,0,Web,1348,31.918201915796992,54.50413969389291,28.067783838039745,38.23054890142788,0,0,0,1
2024-01-01 12:00:00,12,0,0,Database,1037,44.97748566928204,28.67167290171346,39.3123171739951,46.27388781279457,0,1,0,0
2024-01-01 12:00:00,12,0,0,Media,1013,43.07520212532863,91.68635614939235,39.48889768225636,46.03124477017573,0,0,1,0
2024-01-01 12:00:00,12,0,0,Compute,822,55.56842190991229,33.22445122366322,43.48980179198582,55.13261514489095,1,0,0,0
2024-01-01 13:00:00,13,0,0,Web,1329,38.23054890142788,53.36803641130218,33.2480870371904,34.805266903254534,0,0,0,1
2024-01-01 13:00:00,13,0,0,Database,1002,46.27388781279457,35.01378912652302,38.52537672777037,46.8659636531979,0,1,0,0
2024-01-01 13:00:00,13,0,0,Media,1043,46.03124477017573,86.52028694164649,39.34898197064174,47.02000551487217,0,0,1,0
2024-01-01 13:00:00,13,0,0,Compute,982,55.13261514489095,34.57805963883317,48.74034096984579,56.510644160036406,1,0,0,0
2024-01-01 14:00:00,14,0,0,Web,1386,34.805266903254534,68.3619978450804,40.03466332282069,35.25266726198237,0,0,0,1
2024-01-01 14:00:00,14,0,0,Database,918,46.8659636531979,26.53535232451859,34.15375369645105,47.067672592704774,0,1,0,0
2024-01-01 14:00:00,14,0,0,Media,1011,47.02000551487217,85.19592998266909,36.53434141086796,46.41256089628517,0,0,1,0
2024-01-01 14:00:00,14,0,0,Compute,814,56.510644160036406,36.67131938895099,42.52272128140271,55.02632815157761,1,0,0,0
2024-01-01 15:00:00,15,0,0,Web,1249,35.25266726198237,48.645535886578216,21.2512766380894,33.27316494531286,0,0,0,1
2024-01-01 15:00:00,15,0,0,Database,1116,47.067672592704774,37.17494869837316,31.775725623046604,42.54455051395902,0,1,0,0
2024-01-01 15:00:00,15,0,0,Media,1178,46.41256089628517,85.67892092500229,30.639819968230295,37.779783288685195,0,0,1,0
2024-01-01 15:00:00,15,0,0,Compute,1084,55.02632815157761,41.2071959559975,41.84568647635172,50.384468070729596,1,0,0,0
2024-01-01 16:00:00,16,0,0,Web,1259,33.27316494531286,44.33872439374653,25.087766306274432,30.144774310986584,0,0,0,1
2024-01-01 16:00:00,16,0,0,Database,863,42.54455051395902,22.82996562370314,36.606500476333395,41.97390696215103,0,1,0,0
2024-01-01 16:00:00,16,0,0,Media,920,37.779783288685195,78.57858719539067,34.646396909075676,40.02903482164919,0,0,1,0
2024-01-01 16:00:00,16,0,0,Compute,887,50.384468070729596,35.7246069320975,39.03941628539596,49.32429225831452,1,0,0,0
2024-01-01 17:00:00,17,0,0,Web,1092,30.144774310986584,46.92923276278252,35.56801333875864,34.44069850453843,0,0,0,1
2024-01-01 17:00:00,17,0,0,Database,738,41.97390696215103,23.8137461257357,35.39112778825484,36.03124232458751,0,1,0,0
2024-01-01 17:00:00,17,0,0,Media,838,40.02903482164919,69.77210169107182,28.80472955904899,29.523500744489727,0,0,1,0
2024-01-01 17:00:00,17,0,0,Compute,711,49.32429225831452,30.262333991781226,38.38389266332055,43.916498642228795,1,0,0,0
2024-01-01 18:00:00,18,0,0,Web,931,34.44069850453843,38.52738391358797,21.271800954611532,26.211424079340087,0,0,0,1
2024-01-01 18:00:00,18,0,0,Database,821,36.03124232458751,19.764847783400047,21.479198877871298,26.384235218717688,0,1,0,0
2024-01-01 18:00:00,18,0,0,Media,727,29.523500744489727,58.28683444818398,16.56842313847187,27.759188551042595,0,0,1,0
2024-01-01 18:00:00,18,0,0,Compute,841,43.916498642228795,23.533754786435946,33.23615282379879,35.03628325765416,1,0,0,0
2024-01-01 19:00:00,19,0,0,Web,795,26.211424079340087,36.5002229734948,14.297211725141196,18.39416048772318,0,0,0,1
2024-01-01 19:00:00,19,0,0,Database,646,26.384235218717688,17.195433394647885,32.58369213368364,32.79299362090926,0,1,0,0
2024-01-01 19:00:00,19,0,0,Media,739,27.759188551042595,43.51714523232646,25.630212829067453,26.25677661397555,0,0,1,0
2024-01-01 19:00:00,19,0,0,Compute,605,35.03628325765416,14.108481884425675,30.025115181215213,30.66679934451271,1,0,0,0
2024-01-01 20:00:00,20,0,0,Web,707,18.39416048772318,25.98977359058069,18.38263016207945,16.114872692011968,0,0,0,1
2024-01-01 20:00:00,20,0,0,Database,642,32.79299362090926,10.782948458971191,16.92888561792381,27.31417251827856,0,1,0,0
2024-01-01 20:00:00,20,0,0,Media,402,26.25677661397555,36.540812024875066,22.632916622991267,19.51529751751104,0,0,1,0
2024-01-01 20:00:00,20,0,0,Compute,440,30.66679934451271,8.740818351043956,20.50291255772242,23.96680492496162,1,0,0,0
2024-01-01 21:00:00,21,0,0,Web,446,16.114872692011968,18.043807361122195,16.810032743935,14.339746587656725,0,0,0,1
2024-01-01 21:00:00,21,0,0,Database,216,27.31417251827856,9.569451426863463,18.024781112091667,20.86664331666042,0,1,0,0
2024-01-01 21:00:00,21,0,0,Media,529,19.51529751751104,25.45453161396677,6.08382941585458,9.939109548963533,0,0,1,0
2024-01-01 21:00:00,21,0,0,Compute,273,23.96680492496162,14.232919929217019,23.080042569893426,25.419548375400932,1,0,0,0
2024-01-01 22:00:00,22,0,0,Web,330,14.339746587656725,9.95118666508942,15.384471188150684,13.071276428464156,0,0,0,1
2024-01-01 22:00:00,22,0,0,Database,335,20.86664331666042,3.655754881000025,10.053763872866309,15.890758743322161,0,1,0,0
2024-01-01 22:00:00,22,0,0,Media,304,9.939109548963533,7.887514436713323,14.27496180678171,12.089017434282978,0,0,1,0
2024-01-01 22:00:00,22,0,0,Compute,307,25.419548375400932,1.746614289817451,15.78627900889865,22.071331675469303,1,0,0,0
2024-01-01 23:00:00,23,0,0,Web,296,13.071276428464156,10.664040838651795,9.445164775340146,11.058188885997069,0,0,0,1
2024-01-01 23:00:00,23,0,0,Database,322,15.890758743322161,13.64788444496385,13.995978315657823,13.858249776895823,0,1,0,0
2024-01-01 23:00:00,23,0,0,Media,237,12.089017434282978,3.740359674916145,9.239310297657656,3.320344531281286,0,0,1,0
2024-01-01 23:00:00,23,0,0,Compute,262,22.071331675469303,1.0,8.770285385293963,17.858027705329018,1,0,0,0
2024-01-02 00:00:00,0,1,0,Web,92,11.058188885997069,3.643164425391806,5.596698308888304,4.515472805670977,0,0,0,1
2024-01-02 00:00:00,0,1,0,Database,235,13.858249776895823,1.0,1.0,5.012933028494032,0,1,0,0
2024-01-02 00:00:00,0,1,0,Media,175,3.320344531281286,2.2245449772853356,8.900822578992656,7.1682447930677355,0,0,1,0
2024-01-02 00:00:00,0,1,0,Compute,274,17.858027705329018,1.0,12.120913571558962,11.76547617547423,1,0,0,0
2024-01-02 01:00:00,1,1,0,Web,185,4.515472805670977,1.0,7.930930919349999,5.469196491388616,0,0,0,1
2024-01-02 01:00:00,1,1,0,Database,241,5.012933028494032,4.147595210120365,4.3796906798582445,5.705716881377371,0,1,0,0
2024-01-02 01:00:00,1,1,0,Media,40,7.1682447930677355,1.0,1.0,2.4026442140426507,0,0,1,0
2024-01-02 01:00:00,1,1,0,Compute,145,11.76547617547423,1.0,8.371683866063712,11.18967074305178,1,0,0,0
2024-01-02 02:00:00,2,1,0,Web,307,5.469196491388616,7.790154659174937,7.784586438908921,9.48369197389821,0,0,0,1
2024-01-02 02:00:00,2,1,0,Database,220,5.705716881377371,1.0,1.618165958292821,4.700902784809132,0,1,0,0
2024-01-02 02:00:00,2,1,0,Media,142,2.4026442140426507,10.137186972821846,7.027960561741617,4.486612334384954,0,0,1,0
2024-01-02 02:00:00,2,1,0,Compute,103,11.18967074305178,3.0549689165346434,4.838674178108413,10.589235217339471,1,0,0,0
2024-01-02 03:00:00,3,1,0,Web,269,9.48369197389821,1.0,5.52829473112741,2.1354197233570265,0,0,0,1
2024-01-02 03:00:00,3,1,0,Database,210,4.700902784809132,4.149071146708005,1.910024993068836,5.326068352728304,0,1,0,0
2024-01-02 03:00:00,3,1,0,Media,238,4.486612334384954,12.632165107341093,8.601539134166071,8.41629613935376,0,0,1,0
2024-01-02 03:00:00,3,1,0,Compute,226,10.589235217339471,1.0220510638249525,9.902926039114043,6.628278085677776,1,0,0,0
2024-01-02 04:00:00,4,1,0,Web,464,2.1354197233570265,10.530676034635048,6.895129613918928,8.729034982038009,0,0,0,1
2024-01-02 04:00:00,4,1,0,Database,473,5.326068352728304,5.1943512487871635,15.089222381438047,17.425526871655215,0,1,0,0
2024-01-02 04:00:00,4,1,0,Media,403,8.41629613935376,13.050880606836076,8.150258472413327,8.021149390518008,0,0,1,0
2024-01-02 04:00:00,4,1,0,Compute,342,6.628278085677776,1.0,2.506414912645493,10.429041042213376,1,0,0,0
2024-01-02 05:00:00,5,1,0,Web,410,8.729034982038009,24.686155812147582,7.481281610492729,10.181232890691502,0,0,0,1
2024-01-02 05:00:00,5,1,0,Database,488,17.425526871655215,5.464608818248372,13.796675923359413,14.595108368888923,0,1,0,0
2024-01-02 05:00:00,5,1,0,Media,377,8.021149390518008,20.80370758057992,14.216259119395872,13.811264295875647,0,0,1,0
2024-01-02 05:00:00,5,1,0,Compute,485,10.429041042213376,22.98836863297916,12.079584994256287,14.181445582126134,1,0,0,0
2024-01-02 06:00:00,6,1,0,Web,662,10.181232890691502,25.13931412357336,16.459332575017662,18.933237485088036,0,0,0,1
2024-01-02 06:00:00,6,1,0,Database,491,14.595108368888923,13.269221118249954,13.934051643208502,20.061154388364915,0,1,0,0
2024-01-02 06:00:00,6,1,0,Media,428,13.811264295875647,35.18580000657271,21.303335490705038,19.95551467402517,0,0,1,0
2024-01-02 06:00:00,6,1,0,Compute,473,14.181445582126134,19.50135472527533,19.37654580118476,24.24851532161225,1,0,0,0
2024-01-02 07:00:00,7,1,0,Web,653,18.933237485088036,22.52469584886397,7.954266196382665,18.726487266916067,0,0,0,1
2024-01-02 07:00:00,7,1,0,Database,709,20.061154388364915,7.487482719795514,21.51779607841618,28.700843543006286,0,1,0,0
2024-01-02 07:00:00,7,1,0,Media,362,19.95551467402517,47.17442135731823,27.83629337199174,21.35839214470839,0,0,1,0
2024-01-02 07:00:00,7,1,0,Compute,555,24.24851532161225,18.51338318651182,20.49493062809061,31.45736945890398,1,0,0,0
2024-01-02 08:00:00,8,1,0,Web,963,18.726487266916067,39.487797484255886,22.14800348762917,22.33503411866923,0,0,0,1
2024-01-02 08:00:00,8,1,0,Database,756,28.700843543006286,27.026970414657768,29.249781533152593,30.186493999424002,0,1,0,0
2024-01-02 08:00:00,8,1,0,Media,625,21.35839214470839,55.69013709613814,25.888120296510763,24.17056817791745,0,0,1,0
2024-01-02 08:00:00,8,1,0,Compute,815,31.45736945890398,25.833809986077675,35.73633863984344,35.19547804089482,1,0,0,0
2024-01-02 09:00:00,9,1,0,Web,1120,22.33503411866923,40.294389520375205,24.82039379569878,30.90291259467702,0,0,0,1
2024-01-02 09:00:00,9,1,0,Database,764,30.186493999424002,25.687354513255602,25.848795260295546,37.778625351785415,0,1,0,0
2024-01-02 09:00:00,9,1,0,Media,756,24.17056817791745,63.567171124479145,19.523626803076155,34.23608002668005,0,0,1,0
2024-01-02 09:00:00,9,1,0,Compute,665,35.19547804089482,29.103866872751222,34.41281754889784,39.320181111131845,1,0,0,0
2024-01-02 10:00:00,10,1,0,Web,1203,30.90291259467702,46.170523225880885,26.48620906192584,30.20312482287773,0,0,0,1
2024-01-02 10:00:00,10,1,0,Database,939,37.778625351785415,28.38926893155453,38.57429989549669,43.569586052790925,0,1,0,0
2024-01-02 10:00:00,10,1,0,Media,906,34.23608002668005,75.28438906172175,35.53027755753932,42.2101814608816,0,0,1,0
2024-01-02 10:00:00,10,1,0,Compute,822,39.320181111131845,29.69814905757636,31.964115277891914,43.46117932740731,1,0,0,0
2024-01-02 11:00:00,11,1,0,Web,1313,30.20312482287773,52.1530857263846,28.506552760428036,33.29645238378752,0,0,0,1
2024-01-02 11:00:00,11,1,0,Database,1018,43.569586052790925,24.725800333443022,39.9493612140616,47.75053463970549,0,1,0,0
2024-01-02 11:00:00,11,1,0,Media,990,42.2101814608816,83.63124189037771,28.89412867929316,40.80780907876865,0,0,1,0
2024-01-02 11:00:00,11,1,0,Compute,967,43.46117932740731,30.046395649399834,41.35084115078197,47.75466774050847,1,0,0,0
2024-01-02 12:00:00,12,1,0,Web,1486,33.29645238378752,60.79504647786741,31.234364970133754,37.9346285968772,0,0,0,1
2024-01-02 12:00:00,12,1,0,Database,793,47.75053463970549,24.128222287201726,36.8045183960972,44.681922443183204,0,1,0,0
2024-01-02 12:00:00,12,1,0,Media,1043,40.80780907876865,84.2793451625821,35.442305561595575,47.23384051683857,0,0,1,0
2024-01-02 12:00:00,12,1,0,Compute,1005,47.75466774050847,40.56369713731607,44.545380965595214,58.15868025382921,1,0,0,0
2024-01-02 13:00:00,13,1,0,Web,1545,37.9346285968772,57.88196696769581,21.037345921595943,30.778379704681495,0,0,0,1
2024-01-02 13:00:00,13,1,0,Database,958,44.681922443183204,21.12518970178936,43.771180682231574,50.35828447405673,0,1,0,0
2024-01-02 13:00:00,13,1,0,Media,1041,47.23384051683857,86.8620623178154,40.43725581483624,41.57584346714269,0,0,1,0
2024-01-02 13:00:00,13,1,0,Compute,949,58.15868025382921,42.24049681968102,52.490311090838006,58.163064895870896,1,0,0,0
2024-01-02 14:00:00,14,1,0,Web,1244,30.778379704681495,60.15415534661336,25.761827016253477,35.17536379170715,0,0,0,1
2024-01-02 14:00:00,14,1,0,Database,872,50.35828447405673,23.075714143033412,39.39419330918728,50.141869325196204,0,1,0,0
2024-01-02 14:00:00,14,1,0,Media,1043,41.57584346714269,95.72255642811339,33.37915191813901,42.15889308671835,0,0,1,0
2024-01-02 14:00:00,14,1,0,Compute,951,58.163064895870896,36.220186855138294,48.69584479193559,56.023754119083755,1,0,0,0
2024-01-02 15:00:00,15,1,0,Web,1357,35.17536379170715,62.793975312549875,25.49927595529158,31.93626969900755,0,0,0,1
2024-01-02 15:00:00,15,1,0,Database,863,50.141869325196204,40.7370208198016,40.39022046094575,39.937026448115496,0,1,0,0
2024-01-02 15:00:00,15,1,0,Media,913,42.15889308671835,82.5400284210964,28.015533380988835,34.42055210090896,0,0,1,0
2024-01-02 15:00:00,15,1,0,Compute,931,56.023754119083755,39.94304495211921,45.0343414912124,50.25423167212529,1,0,0,0
2024-01-02 16:00:00,16,1,0,Web,1104,31.93626969900755,52.07300509778174,36.291857499741,33.036608908185215,0,0,0,1
2024-01-02 16:00:00,16,1,0,Database,855,39.937026448115496,16.953243690262127,37.90192902449452,41.695178772494444,0,1,0,0
2024-01-02 16:00:00,16,1,0,Media,895,34.42055210090896,75.94894148436987,37.124034616252814,34.979687722857214,0,0,1,0
2024-01-02 16:00:00,16,1,0,Compute,1016,50.25423167212529,35.739136942687104,41.432255870347866,45.98025788604318,1,0,0,0
2024-01-02 17:00:00,17,1,0,Web,1030,33.036608908185215,43.38104147856701,29.85396483263996,29.41634057095713,0,0,0,1
2024-01-02 17:00:00,17,1,0,Database,664,41.695178772494444,20.788295306680595,29.74949790246754,39.24610621369128,0,1,0,0
2024-01-02 17:00:00,17,1,0,Media,793,34.979687722857214,69.91033417762765,17.658637132984882,28.37796528266776,0,0,1,0
2024-01-02 17:00:00,17,1,0,Compute,758,45.98025788604318,31.361848776371207,34.42008287557428,36.8008314460491,1,0,0,0
2024-01-02 18:00:00,18,1,0,Web,898,29.41634057095713,39.51132446587777,21.46124403718008,21.31530876696792,0,0,0,1
2024-01-02 18:00:00,18,1,0,Database,894,39.24610621369128,18.047646025994986,32.27703102851604,36.14849230996233,0,1,0,0
2024-01-02 18:00:00,18,1,0,Media,768,28.37796528266776,54.040242436427015,30.901133462561898,30.463804033295432,0,0,1,0
2024-01-02 18:00:00,18,1,0,Compute,668,36.8008314460491,32.66825310353408,34.12160187124441,36.42164116062171,1,0,0,0
2024-01-02 19:00:00,19,1,0,Web,763,21.31530876696792,28.7711924999355,17.4526390025875,19.054506008362708,0,0,0,1
2024-01-02 19:00:00,19,1,0,Database,676,36.14849230996233,11.087918330192775,16.48270233712085,23.281791205633443,0,1,0,0
2024-01-02 19:00:00,19,1,0,Media,414,30.463804033295432,43.99447672740585,15.655655860551125,22.72503567521745,0,0,1,0
2024-01-02 19:00:00,19,1,0,Compute,689,36.42164116062171,19.715227293932358,23.391439205011203,32.37022833658332,1,0,0,0
2024-01-02 20:00:00,20,1,0,Web,728,19.054506008362708,25.028173443295508,8.193130891205426,13.924035796342611,0,0,0,1
2024-01-02 20:00:00,20,1,0,Database,478,23.281791205633443,14.62603256391003,20.928939459015094,24.686501913172094,0,1,0,0
2024-01-02 20:00:00,20,1,0,Media,413,22.72503567521745,27.27368834986593,16.28554562146958,20.150947857555536,0,0,1,0
2024-01-02 20:00:00,20,1,0,Compute,371,32.37022833658332,9.712217689712947,23.66359264253387,29.491061378124453,1,0,0,0
2024-01-02 21:00:00,21,1,0,Web,492,13.924035796342611,7.5168065504833645,4.681104311475833,16.24006552113356,0,0,0,1
2024-01-02 21:00:00,21,1,0,Database,326,24.686501913172094,11.336586202306133,21.258485698363096,23.68016207845401,0,1,0,0
2024-01-02 21:00:00,21,1,0,Media,308,20.150947857555536,22.791371654677228,12.78101480468155,12.929129338577305,0,0,1,0
2024-01-02 21:00:00,21,1,0,Compute,443,29.491061378124453,10.790595424525543,19.650864421802403,21.80975237174576,1,0,0,0
2024-01-02 22:00:00,22,1,0,Web,437,16.24006552113356,1.0,5.017688469535842,13.526089937768143,0,0,0,1
2024-01-02 22:00:00,22,1,0,Database,397,23.68016207845401,1.0,12.36184931830116,19.34628399571119,0,1,0,0
2024-01-02 22:00:00,22,1,0,Media,325,12.929129338577305,15.761682707112623,19.497405237263152,14.478855467677523,0,0,1,0
2024-01-02 22:00:00,22,1,0,Compute,287,21.80975237174576,4.361540856842771,11.984160708483017,14.045124166824,1,0,0,0
2024-01-02 23:00:00,23,1,0,Web,199,13.526089937768143,9.69948130424399,19.707926706076943,14.785003644456964,0,0,0,1
2024-01-02 23:00:00,23,1,0,Database,179,19.34628399571119,4.2223470642536896,15.105975170874128,14.761728862214731,0,1,0,0
2024-01-02 23:00:00,23,1,0,Media,353,14.478855467677523,9.213388246561323,13.019368637968645,11.834484344413298,0,0,1,0
2024-01-02 23:00:00,23,1,0,Compute,280,14.045124166824,1.0,5.920676136419254,6.571990384443559,1,0,0,0
2024-01-03 00:00:00,0,2,0,Web,118,14.785003644456964,7.81832821280601,17.859761303317804,12.875035223264694,0,0,0,1
2024-01-03 00:00:00,0,2,0,Database,234,14.761728862214731,1.525098990152872,11.547842164612305,13.528975814358828,0,1,0,0
2024-01-03 00:00:00,0,2,0,Media,126,11.834484344413298,1.0,7.984700606690478,9.109596344697424,0,0,1,0
2024-01-03 00:00:00,0,2,0,Compute,209,6.571990384443559,5.152550116785681,14.004817093215209,8.017144031337233,1,0,0,0
2024-01-03 01:00:00,1,2,0,Web,200,12.875035223264694,1.0,6.734702137353302,7.715120735219423,0,0,0,1
2024-01-03 01:00:00,1,2,0,Database,113,13.528975814358828,1.0,3.9678320460435277,8.17908832076892,0,1,0,0
2024-01-03 01:00:00,1,2,0,Media,240,9.109596344697424,1.0,1.0,7.95119306597406,0,0,1,0
2024-01-03 01:00:00,1,2,0,Compute,279,8.017144031337233,1.0,13.608011012385735,11.18195722452327,1,0,0,0
2024-01-03 02:00:00,2,2,0,Web,152,7.715120735219423,2.9186253831537656,3.767785051583286,2.8110181559786547,0,0,0,1
2024-01-03 02:00:00,2,2,0,Database,316,8.17908832076892,1.0,8.932757750966118,11.131379267165656,0,1,0,0
2024-01-03 02:00:00,2,2,0,Media,188,7.95119306597406,1.0,5.651236235061651,7.599493196022668,0,0,1,0
2024-01-03 02:00:00,2,2,0,Compute,233,11.18195722452327,2.2387476457358315,4.200144192489898,7.896951208695757,1,0,0,0
2024-01-03 03:00:00,3,2,0,Web,248,2.8110181559786547,1.0,6.781255717760057,6.692281913354785,0,0,0,1
2024-01-03 03:00:00,3,2,0,Database,215,11.131379267165656,1.0,7.63951614695836,14.456275526935892,0,1,0,0
2024-01-03 03:00:00,3,2,0,Media,104,7.599493196022668,5.440802552574653,7.1751502716296836,8.29586018764575,0,0,1,0
2024-01-03 03:00:00,3,2,0,Compute,350,7.896951208695757,10.486682933329092,3.595921147256739,2.367277234745229,1,0,0,0
2024-01-03 04:00:00,4,2,0,Web,285,6.692281913354785,4.315066334015929,3.4303270375128165,7.578699654620353,0,0,0,1
2024-01-03 04:00:00,4,2,0,Database,291,14.456275526935892,2.713702157001048,22.44520069168454,17.759592929099366,0,1,0,0
2024-01-03 04:00:00,4,2,0,Media,469,8.29586018764575,12.713701598337899,16.05430409887421,10.634752931846922,0,0,1,0
2024-01-03 04:00:00,4,2,0,Compute,327,2.367277234745229,10.114292250492994,23.73168728293856,12.96032066525696,1,0,0,0
2024-01-03 05:00:00,5,2,0,Web,443,7.578699654620353,12.55124908549395,10.602838097472896,14.176668524482661,0,0,0,1
2024-01-03 05:00:00,5,2,0,Database,472,17.759592929099366,7.5699261093264605,16.12373540429728,17.6581549955883,0,1,0,0
2024-01-03 05:00:00,5,2,0,Media,426,10.634752931846922,25.832863343047663,5.15818030565799,15.183585925270178,0,0,1,0
2024-01-03 05:00:00,5,2,0,Compute,321,12.96032066525696,10.419905016572269,11.592560370255873,13.913182759636005,1,0,0,0
