job_id,arrival_time,duration,res_0,res_1
453,559,3,1,1
454,560,5,2,2
455,561,2,2,2
456,562,2,2,2
457,563,8,1,1
458,564,2,1,1
459,565,3,1,1
460,566,5,6,5
461,567,3,3,3
462,568,5,1,1
463,569,3,1,1
464,570,2,1,1
465,571,3,1,1
466,572,8,4,5
467,573,8,3,3
468,574,2,1,1
469,575,5,1,1
470,576,8,3,3
471,577,5,1,1
472,578,12,1,1
473,580,5,6,6
474,581,3,2,2
475,582,15,1,1
476,583,3,1,1
477,584,2,2,2
478,585,5,4,3
479,586,2,5,3
480,587,2,1,1
481,588,3,2,1
482,589,5,1,1
483,590,5,3,2
484,591,2,1,1
485,592,15,1,1
486,593,3,1,1
487,594,3,3,2
488,595,12,2,1
489,596,2,2,2
490,597,3,4,3
491,598,3,4,5
492,599,2,1,2
493,600,3,4,5
494,601,3,1,1
495,602,3,2,2
496,603,5,1,1
497,604,3,1,1
498,605,8,3,2
499,606,5,1,1
500,607,5,1,1
501,611,8,2,2
502,612,2,1,1
503,613,8,3,2
504,614,2,2,2
505,615,15,1,1
506,616,8,1,1
507,617,8,3,2
508,618,5,1,1
509,619,12,2,1
510,620,8,2,3
511,621,2,1,1
512,622,12,2,2
513,623,15,1,1
514,624,12,1,1
515,625,15,2,1
516,626,8,1,1
517,627,2,2,2
518,628,8,1,1
519,629,2,2,2
520,630,15,1,1
521,631,3,4,3
522,632,2,2,2
523,633,12,1,1
524,634,5,3,2
525,635,12,1,1
526,636,2,1,1
527,637,2,1,1
528,638,8,1,1
529,639,2,1,1
530,640,3,3,3
531,641,15,1,1
532,642,2,3,2
533,643,2,1,1
534,644,8,1,1
535,645,2,3,2
536,646,5,1,1
537,647,12,1,1
538,648,2,2,2
539,649,5,1,1
540,650,5,2,2
541,651,8,2,2
542,652,15,1,1
543,653,12,2,1
544,654,2,2,2
545,656,5,1,1
546,657,8,2,1
547,658,8,1,1
548,659,5,3,2
549,660,8,2,2
550,661,3,1,1
551,662,3,1,2
552,663,3,2,1
553,664,2,2,3
554,665,5,1,1
555,666,15,3,3
556,667,5,5,4
557,668,5,1,1
558,669,3,1,1
559,670,2,1,1
560,673,3,2,2
561,674,5,1,1
562,675,12,1,1
563,676,5,2,1
564,677,3,3,3
565,678,5,2,2
566,679,2,2,4
567,680,2,1,1
568,681,3,2,1
569,682,5,2,1
570,683,5,1,1
571,684,3,1,1
572,685,3,2,2
573,686,3,2,2
574,687,5,1,1
575,688,2,1,1
576,689,8,1,1
577,692,5,2,2
578,693,3,4,4
579,694,5,1,1
580,695,8,2,1
581,696,5,1,1
582,697,3,2,2
583,698,8,2,2
584,699,5,3,4
585,700,12,1,1
586,701,2,2,2
587,702,5,2,2
588,703,5,1,2
589,710,15,1,2
590,711,3,2,2
591,714,5,3,3
592,715,5,2,1
593,717,8,1,1
594,718,8,1,1
595,719,2,4,4
596,720,3,1,1
597,723,3,1,2
598,725,5,1,1
599,727,2,1,1
600,728,2,1,1
601,729,8,4,3
602,733,15,1,1
603,735,3,1,1
604,736,2,1,1
605,737,5,2,2
606,738,8,1,2
607,745,2,1,1
608,747,8,4,4
609,748,5,1,1
610,749,2,2,2
611,750,2,1,1
612,751,8,2,2
613,752,3,1,1
614,754,12,1,1
615,755,2,3,4
616,756,3,2,2
617,757,2,2,1
618,758,15,1,1
619,760,3,1,1
620,761,5,2,2
621,762,2,1,1
622,763,8,1,1
623,765,5,1,1
624,766,15,2,2
625,767,3,1,1
626,768,12,2,3
627,769,2,2,2
628,770,3,2,3
629,771,8,3,2
630,774,5,2,1
631,775,8,1,1
632,776,8,1,1
633,777,8,3,2
634,778,2,2,2
635,779,12,2,2
636,780,8,1,1
637,781,5,1,2
638,782,2,1,1
639,783,12,1,1
640,784,12,1,1
641,785,2,2,1
642,786,2,2,2
643,787,2,1,1
644,788,15,1,1
645,789,8,2,1
646,790,8,1,1
647,791,5,4,3
648,793,3,1,1
649,794,3,1,1
650,795,5,2,2
651,798,3,1,1
652,799,2,3,2
