job_id,arrival_time,duration,res_0,res_1
173,190,2,3,2
174,191,3,1,1
175,198,5,1,1
176,199,3,3,4
177,200,5,2,2
178,201,3,1,1
179,203,5,1,2
180,204,2,1,1
181,207,3,1,1
182,214,8,4,3
183,215,3,1,1
184,216,2,1,1
185,218,15,1,1
186,220,3,1,2
187,222,2,1,1
188,224,2,3,3
189,225,5,1,1
190,226,2,1,1
191,227,2,2,2
192,228,5,1,1
193,229,5,1,1
194,230,5,2,2
195,231,12,2,2
196,233,2,1,1
197,234,2,1,1
198,235,12,4,3
199,236,2,1,1
200,238,5,1,2
201,239,5,2,2
202,240,12,1,1
203,241,12,3,3
204,242,2,1,1
205,243,2,1,1
206,244,5,1,1
207,245,5,1,2
208,246,3,1,2
209,247,3,2,3
210,248,3,3,2
211,249,5,2,2
212,251,2,1,1
213,252,8,4,4
214,253,12,1,1
215,254,5,2,2
216,261,5,1,1
217,262,3,1,1
218,263,2,2,1
219,264,12,2,2
220,265,8,2,1
221,266,2,1,1
222,267,2,2,1
223,268,3,1,1
224,269,12,2,1
225,270,2,2,1
226,271,3,1,2
227,272,8,1,1
228,273,15,1,1
229,274,3,2,2
230,276,3,7,5
231,277,3,1,1
232,278,8,1,1
233,279,2,2,2
234,281,5,1,1
235,282,3,1,1
236,283,2,1,1
237,284,5,1,1
238,285,15,1,1
239,286,3,1,1
240,287,3,1,1
241,288,5,1,1
242,289,12,1,1
243,290,5,1,1
244,291,2,5,5
245,292,3,1,1
246,293,2,1,1
247,294,5,1,1
248,296,5,1,1
249,297,2,2,2
250,298,3,1,1
251,299,5,2,2
252,300,5,1,1
253,301,8,1,2
254,302,3,1,1
255,303,3,5,7
256,304,2,1,1
257,305,3,1,1
258,307,2,1,1
259,308,8,2,1
260,309,2,1,1
261,310,2,3,3
262,311,15,2,2
263,312,2,2,2
264,313,5,3,3
265,314,12,1,1
266,315,3,1,1
267,316,3,2,1
268,317,8,1,1
269,318,3,2,1
270,319,8,2,2
271,320,3,2,2
272,321,8,1,2
273,322,8,3,2
274,323,5,3,2
275,324,12,1,1
276,325,8,1,1
277,326,2,3,2
278,327,8,1,1
279,328,2,2,2
280,329,3,1,1
281,330,3,3,3
282,331,5,1,1
283,332,2,1,1
284,333,5,1,1
285,334,5,1,1
286,335,5,2,2
287,336,3,1,1
288,337,8,6,6
289,339,8,1,1
290,340,8,1,2
291,341,5,1,1
292,342,12,1,1
293,343,3,4,3
294,344,15,1,1
295,345,2,1,1
296,346,2,2,2
297,348,2,2,2
298,349,2,1,1
299,350,8,1,1
300,352,2,3,2
301,353,3,1,1
302,354,5,3,3
303,355,5,1,1
304,357,3,1,1
305,360,5,1,1
306,361,3,1,1
307,362,5,2,2
308,363,2,3,4
309,364,2,3,2
310,365,2,1,1
311,366,2,2,2
312,367,2,1,1
313,368,12,3,3
314,369,2,3,2
315,370,5,1,1
316,371,5,1,1
317,372,5,1,2
318,373,12,2,1
319,374,8,2,2
320,376,8,1,1
321,377,2,1,2
322,378,2,1,1
323,379,5,1,1
324,380,5,2,2
325,381,5,3,3
326,382,8,2,2
327,385,3,1,1
328,386,2,2,1
329,387,2,2,1
330,388,15,1,1
331,389,3,4,4
332,390,5,2,2
333,391,5,2,2
334,392,2,1,1
335,393,2,1,2
336,394,8,1,1
337,395,3,1,1
338,396,8,1,2
339,397,5,1,1
340,399,3,3,3
341,400,3,1,2
342,401,5,2,2
343,402,2,4,4
344,403,3,2,3
345,404,15,1,1
346,405,3,1,1
347,406,15,1,1
348,407,3,2,1
349,408,5,2,2
350,409,12,1,1
351,410,15,1,1
352,415,5,1,1
353,416,3,1,1
354,417,3,1,1
355,418,3,1,1
356,419,2,1,1
357,420,3,2,3
358,421,5,2,2
359,422,2,2,2
360,424,2,2,1
361,425,5,2,1
362,426,5,1,2
363,431,3,1,1
364,432,3,5,4
365,433,2,2,2
366,434,12,3,3
367,435,8,1,2
368,436,12,4,4
369,441,15,3,2
370,442,5,1,1
371,443,3,2,2
372,447,8,1,1
373,448,5,1,1
374,449,8,1,1
375,452,8,1,2
376,453,8,1,1
377,454,2,1,1
378,457,12,1,1
379,460,2,4,5
380,467,5,1,1
381,468,5,2,2
382,469,2,2,1
383,470,5,2,2
384,471,8,1,1
385,472,3,3,4
386,473,8,2,3
387,474,3,3,4
388,475,8,1,1
389,478,8,3,3
390,479,5,1,1
391,480,3,1,1
392,481,3,1,1
393,491,2,1,1
394,492,5,1,1
395,493,3,2,1
396,494,3,1,2
397,495,12,2,2
398,496,2,2,2
399,497,2,2,2
400,498,5,2,1
401,499,8,1,1
402,500,3,2,1
403,502,3,1,1
404,503,2,1,1
405,504,8,2,2
406,505,8,2,2
407,506,2,1,1
408,507,8,3,4
409,508,2,1,1
410,509,2,3,3
411,510,2,1,1
412,511,12,3,3
413,513,2,2,1
414,514,5,1,1
415,515,3,3,3
416,516,2,3,2
417,517,15,1,1
418,518,2,1,1
419,519,3,1,1
420,520,2,1,1
421,521,3,1,1
422,522,3,3,4
423,523,12,1,1
424,524,8,4,3
425,525,3,1,1
426,526,2,2,2
427,527,2,2,1
428,528,3,1,1
429,529,2,1,1
430,530,8,3,3
431,531,12,1,1
432,532,8,2,1
433,533,5,3,2
434,535,8,1,1
435,537,2,2,3
436,538,5,2,1
437,539,8,1,1
438,540,3,1,1
439,541,5,2,2
440,542,5,1,1
441,543,12,1,1
442,544,5,1,1
443,545,5,1,1
444,546,2,2,2
445,547,3,1,1
446,548,5,3,2
447,549,3,4,2
448,550,5,1,1
449,553,8,1,1
450,554,5,3,3
451,556,2,1,1
452,557,12,1,1
453,558,3,1,1
454,559,5,2,2
455,560,2,2,2
456,561,2,2,2
457,562,8,1,1
458,563,2,1,1
459,564,3,1,1
460,565,5,6,5
461,566,3,3,3
462,567,5,1,1
463,568,3,1,1
464,569,2,1,1
465,570,3,1,1
466,571,8,4,5
467,572,8,3,3
468,573,2,1,1
469,574,5,1,1
470,575,8,3,3
471,576,5,1,1
472,577,12,1,1
473,579,5,6,6
474,580,3,2,2
475,581,15,1,1
476,582,3,1,1
477,583,2,2,2
478,584,5,4,3
479,585,2,5,3
480,586,2,1,1
481,587,3,2,1
482,588,5,1,1
483,589,5,3,2
484,590,2,1,1
485,591,15,1,1
486,592,3,1,1
487,593,3,3,2
488,594,12,2,1
489,595,2,2,2
490,596,3,4,3
491,597,3,4,5
492,598,2,1,2
493,599,3,4,5
494,600,3,1,1
495,601,3,2,2
496,602,5,1,1
497,603,3,1,1
498,604,8,3,2
499,605,5,1,1
500,606,5,1,1
501,610,8,2,2
502,611,2,1,1
503,612,8,3,2
504,613,2,2,2
505,614,15,1,1
506,615,8,1,1
507,616,8,3,2
508,617,5,1,1
509,618,12,2,1
510,619,8,2,3
511,620,2,1,1
512,621,12,2,2
513,622,15,1,1
514,623,12,1,1
515,624,15,2,1
516,625,8,1,1
517,626,2,2,2
518,627,8,1,1
519,628,2,2,2
520,629,15,1,1
521,630,3,4,3
522,631,2,2,2
523,632,12,1,1
524,633,5,3,2
525,634,12,1,1
526,635,2,1,1
527,636,2,1,1
528,637,8,1,1
529,638,2,1,1
530,639,3,3,3
531,640,15,1,1
532,641,2,3,2
533,642,2,1,1
534,643,8,1,1
535,644,2,3,2
536,645,5,1,1
537,646,12,1,1
538,647,2,2,2
539,648,5,1,1
540,649,5,2,2
541,650,8,2,2
542,651,15,1,1
543,652,12,2,1
544,653,2,2,2
545,655,5,1,1
546,656,8,2,1
547,657,8,1,1
548,658,5,3,2
549,659,8,2,2
550,660,3,1,1
551,661,3,1,2
552,662,3,2,1
553,663,2,2,3
554,664,5,1,1
555,665,15,3,3
556,666,5,5,4
557,667,5,1,1
558,668,3,1,1
559,669,2,1,1
560,672,3,2,2
561,673,5,1,1
562,674,12,1,1
563,675,5,2,1
564,676,3,3,3
565,677,5,2,2
566,678,2,2,4
567,679,2,1,1
568,680,3,2,1
569,681,5,2,1
570,682,5,1,1
571,683,3,1,1
572,684,3,2,2
573,685,3,2,2
574,686,5,1,1
575,687,2,1,1
576,688,8,1,1
577,691,5,2,2
578,692,3,4,4
579,693,5,1,1
580,694,8,2,1
581,695,5,1,1
582,696,3,2,2
583,697,8,2,2
584,698,5,3,4
585,699,12,1,1
586,700,2,2,2
587,701,5,2,2
588,702,5,1,2
589,709,15,1,2
590,710,3,2,2
591,713,5,3,3
592,714,5,2,1
593,716,8,1,1
594,717,8,1,1
595,718,2,4,4
596,719,3,1,1
597,722,3,1,2
598,724,5,1,1
599,726,2,1,1
600,727,2,1,1
601,728,8,4,3
602,732,15,1,1
603,734,3,1,1
604,735,2,1,1
605,736,5,2,2
606,737,8,1,2
607,744,2,1,1
608,746,8,4,4
609,747,5,1,1
610,748,2,2,2
611,749,2,1,1
612,750,8,2,2
613,751,3,1,1
614,753,12,1,1
615,754,2,3,4
616,755,3,2,2
617,756,2,2,1
618,757,15,1,1
619,759,3,1,1
620,760,5,2,2
621,761,2,1,1
622,762,8,1,1
623,764,5,1,1
624,765,15,2,2
625,766,3,1,1
626,767,12,2,3
627,768,2,2,2
628,769,3,2,3
629,770,8,3,2
630,773,5,2,1
631,774,8,1,1
632,775,8,1,1
633,776,8,3,2
634,777,2,2,2
635,778,12,2,2
636,779,8,1,1
637,780,5,1,2
638,781,2,1,1
639,782,12,1,1
640,783,12,1,1
641,784,2,2,1
642,785,2,2,2
643,786,2,1,1
644,787,15,1,1
645,788,8,2,1
646,789,8,1,1
647,790,5,4,3
648,792,3,1,1
649,793,3,1,1
650,794,5,2,2
651,797,3,1,1
652,798,2,3,2
