time,finish_time,job_id,cpu_request,memory_request
83000000,84000000,66,0.1875366049099373,0.1775746961362851
84000000,85000000,67,0.09765271120449731,0.3131743122614587
85000000,96000000,68,0.058890309505846436,0.38290726752721177
86000000,90000000,69,0.45601915769789386,0.31275651365600404
88000000,91000000,70,0.2977371932446428,0.3555785208856799
90000000,99000000,71,0.36932928981212737,0.09968636803340372
91000000,98000000,72,0.15425649715666317,0.09244223623272241
93000000,96000000,73,0.2543355049878718,0.149747900682214
96000000,106000000,74,0.21087196338674602,0.26675436669309166
101000000,104000000,75,0.13691935126713925,0.15342745855245946
101000000,103000000,76,0.03173944986718474,0.14669306807425003
103000000,104000000,77,0.08115058933322385,0.11024418923548102
105000000,107000000,78,0.09899172644019365,0.29243534931717147
106000000,109000000,79,0.36975115239577233,0.0532594362826751
106000000,107000000,80,0.46657077965340293,0.2710698174432554
109000000,110000000,81,0.15152488094106967,0.22049141966089877
110000000,113000000,82,0.2677184554958043,0.3105350540072359
111000000,121000000,83,0.196676563172668,0.2865509267981343
115000000,117000000,84,0.20962465731398255,0.38206671473191045
115000000,116000000,85,0.33192707185661907,0.21065208450651904
116000000,117000000,86,0.1100780719141271,0.5852016307343217
116000000,118000000,87,0.32006852533865077,0.11293155322040495
117000000,128000000,88,0.16925637263385374,0.21503361367500598
121000000,126000000,89,0.3138146312545528,0.21667609191638848
127000000,136000000,90,0.10002164988720275,0.37831044629734056
127000000,129000000,91,0.13763418720782325,0.15625576369934846
128000000,130000000,92,0.28947114483997105,0.1211939007153972
130000000,131000000,93,0.026672618777832648,0.33233235121748106
134000000,137000000,94,0.14042605324006913,0.1747194050263372
135000000,146000000,95,0.1869614977327923,0.25299844808360683
136000000,138000000,96,0.39783859316203707,0.2181355705183901
137000000,140000000,97,0.22429086013486577,0.14778675155201498
138000000,140000000,98,0.5356219867991932,0.03613846812945528
139000000,142000000,99,0.21323078912720544,0.29279320129466024
140000000,141000000,100,0.23171780431299696,0.31729175497890616
141000000,142000000,101,0.04996319970167559,0.31750431441231297
142000000,152000000,102,0.20064425379711956,0.1782759398649786
143000000,144000000,103,0.09920255760472947,0.19296928545978098
144000000,146000000,104,0.21285671767264217,0.3739990881862657
144000000,145000000,105,0.08322360341677429,0.10446202864193983
145000000,146000000,106,0.2805084403723479,0.10305756506941943
148000000,149000000,107,0.09128231135918037,0.4459489326302837
149000000,151000000,108,0.1457956228992017,0.09566404734155
149000000,150000000,109,0.2340698535138675,0.03626705699818996
152000000,153000000,110,0.18608928354302998,0.23369008172701686
154000000,163000000,111,0.2029231119312516,0.06714431846677116
161000000,171000000,112,0.1586785990503052,0.20791329374841794
162000000,165000000,113,0.24040958403102686,0.32705852014278836
162000000,164000000,114,0.13786797809115325,0.21782139803721437
163000000,164000000,115,0.34760176398964465,0.41941234788622744
166000000,169000000,116,0.08957176783482175,0.17605905968093125
176000000,178000000,117,0.13370832786808895,0.5996090243025066
177000000,187000000,118,0.1543188356369645,0.3884321370324274
177000000,178000000,119,0.022099220390811847,0.17196727233202397
179000000,184000000,120,0.3615881078989371,0.6289664260017528
179000000,180000000,121,0.28740002809256615,0.40250768939624365
180000000,183000000,122,0.1615424121909347,0.6682518296778233
181000000,183000000,123,0.29645013362074685,0.07506471779046396
182000000,188000000,124,0.24799432250883868,0.21079771962887137
185000000,189000000,125,0.26301073306015094,0.018047660625154838
186000000,189000000,126,0.19109495412242433,0.31292465015197635
188000000,190000000,127,0.23450253622449038,0.12155124788203214
189000000,198000000,128,0.3721789404608701,0.08306591300393187
190000000,191000000,129,0.22525382610012143,0.08429107829520897
190000000,191000000,130,0.3962475098905505,0.014991531425091728
190000000,194000000,131,0.44839030343470504,0.422511633973255
193000000,200000000,132,0.4474601379978093,0.09600723329386097
193000000,196000000,133,0.33002230421040274,0.377136420709147
195000000,198000000,134,0.5291200822848797,0.12716885357662114
196000000,200000000,135,0.44488337464533356,0.24416150936886535
200000000,201000000,136,0.1440110440180045,0.29143646690627434
202000000,207000000,137,0.13974548432442324,0.342265146850745
204000000,214000000,138,0.18339151888911068,0.5571502813158155
205000000,209000000,139,0.038689781749486125,0.17706491859545856
206000000,207000000,140,0.22171668259051272,0.34261338380061085
206000000,207000000,141,0.09131227986346893,0.15023398743172858
207000000,209000000,142,0.0849813955477259,0.2743133238242268
207000000,208000000,143,0.4851160085869883,0.07747333646122172
208000000,209000000,144,0.1523980687923694,0.21956454325616037
209000000,212000000,145,0.16750541702384095,0.45529121481129836
210000000,211000000,146,0.12737845877245563,0.6983707107296304
211000000,212000000,147,0.13246847205820952,0.24542354138041267
211000000,212000000,148,0.3955155627543734,0.037363043650828605
212000000,215000000,149,0.5988013237270964,0.3640999454240077
213000000,219000000,150,0.19418125935962458,0.2784642440718795
216000000,225000000,151,0.06294452667005729,0.07147360543207419
217000000,219000000,152,0.16720549312707583,0.0795097889067171
218000000,224000000,153,0.2190538236009642,0.13925525994119647
219000000,220000000,154,0.013493937380351421,0.08611828699883549
225000000,226000000,155,0.10181437704069159,0.15342940277410735
227000000,229000000,156,0.35389573951671566,0.2904533665800503
232000000,233000000,157,0.32318179643943873,0.15209403039098904
239000000,240000000,158,0.37998727353304346,0.20900927390520552
239000000,241000000,159,0.1078447968510883,0.35315267189449673
240000000,243000000,160,0.32036698717002304,0.34354281759845895
242000000,248000000,161,0.11601238656348314,0.11110044538910524
244000000,246000000,162,0.46051258995871014,0.3309176206755641
245000000,254000000,163,0.26198061799921973,0.04137155588531208
246000000,248000000,164,0.2481513143400134,0.5189076784320629
248000000,249000000,165,0.04676498071287957,0.21918181003278842
248000000,249000000,166,0.175898299302652,0.19343334439055093
249000000,256000000,167,0.10783995678987898,0.3715885656152917
249000000,250000000,168,0.34732965352888556,0.29876484134500564
250000000,251000000,169,0.07004961166222134,0.18105290160574694
251000000,253000000,170,0.19707871015052747,0.15379770802706702
253000000,264000000,171,0.16427062132686612,0.391319039664363
255000000,257000000,172,0.23911058101630686,0.3155792720362193
256000000,263000000,173,0.16082180120003894,0.005803855214249723
258000000,267000000,174,0.27638983465901523,0.0757135796014793
259000000,262000000,175,0.05889638479344298,0.3880594780405287
259000000,261000000,176,0.12112360148562619,0.16494840290029375
260000000,268000000,177,0.309941405715984,0.3786697723994224
261000000,276000000,178,0.06088012714907881,0.17575991801611401
262000000,273000000,179,0.15973241209483702,0.13261565040767176
263000000,264000000,180,0.6715376344012387,0.5073309644535724
265000000,272000000,181,0.522880218191443,0.5155048740175359
265000000,266000000,182,0.4160143731483671,0.3501481132733608
267000000,270000000,183,0.43041435185812227,0.17389969618937023
268000000,269000000,184,0.013316099397060641,0.12355156710415392
268000000,269000000,185,0.14895484804048076,0.489640282258976
269000000,274000000,186,0.010048323947648421,0.37405362117865565
270000000,272000000,187,0.4635997029114751,0.26640628843374353
271000000,273000000,188,0.24651430347094447,0.38791594212777886
272000000,287000000,189,0.09104348106904554,0.05792562167657755
272000000,274000000,190,0.29325807246700614,0.1319011188780084
273000000,275000000,191,0.0742876187469019,0.2432972891755381
276000000,277000000,192,0.14785066634808575,0.3292796108705802
277000000,291000000,193,0.3415116777124448,0.17488507802112702
277000000,279000000,194,0.08805822872903385,0.06592871972809611
278000000,279000000,195,0.28034449744545104,0.34504442338149416
279000000,280000000,196,0.19873236687981444,0.26601246048676713
284000000,285000000,197,0.1451279059796803,0.05558301966710486
284000000,287000000,198,0.24518050939396688,0.29893921604313867
285000000,288000000,199,0.22407136117249224,0.24380448536023666
287000000,288000000,200,0.030290287845369204,0.1744879579143444
287000000,289000000,201,0.38324839615451245,0.029236456746258344
289000000,291000000,202,0.40913282813942076,0.0341655336726706
291000000,292000000,203,0.03739706878917805,0.522077644515787
293000000,299000000,204,0.18052230943986197,0.252835769383432
294000000,295000000,205,0.0412024500421587,0.027590845406831117
296000000,299000000,206,0.08223253616560001,0.3417196578655878
297000000,311000000,207,0.07998015591905291,0.20504777518822798
299000000,302000000,208,0.03581815577344361,0.2746579522814201
300000000,303000000,209,0.24946659297586918,0.14156471431997442
301000000,311000000,210,0.35929605956114563,0.21742119592290102
302000000,304000000,211,0.18307938401800833,0.1985611553360142
304000000,306000000,212,0.5745085109149798,0.13135120052386506
304000000,307000000,213,0.29722941616730636,0.07051522291333077
305000000,307000000,214,0.040665448492764426,0.5185367136731212
306000000,308000000,215,0.022661094098037522,0.09186725949422359
311000000,319000000,216,0.17894059974124935,0.135396063529873
313000000,316000000,217,0.14426780586478974,0.17126612742306896
314000000,315000000,218,0.24398067798155326,0.4636855148477649
316000000,319000000,219,0.1528280006846341,0.5025087481751607
316000000,325000000,220,0.23633029083605306,0.09161122253841601
317000000,319000000,221,0.040593964410461876,0.26182608032975363
318000000,320000000,222,0.09879070717969092,0.06826269684740649
318000000,326000000,223,0.3260989923613069,0.15677481278540645
320000000,330000000,224,0.06851687640802333,0.29652537815683805
320000000,321000000,225,0.46152936332095773,0.25549960448688125
321000000,331000000,226,0.15295326638498244,0.3679844305381359
321000000,322000000,227,0.5522910157347781,0.1132393154936384
321000000,322000000,228,0.3852611534313997,0.15542887609792513
321000000,323000000,229,0.2091184650753289,0.3652105766978886
324000000,326000000,230,0.2322777097173575,0.49484230722446915
328000000,329000000,231,0.3455116000134141,0.4239904647598625
329000000,331000000,232,0.3033335378700587,0.45843207549035914
332000000,334000000,233,0.08831770767561789,0.21891375151744133
333000000,343000000,234,0.05990219705523641,0.03305955925918529
333000000,344000000,235,0.02947415983686975,0.05045176380165399
334000000,336000000,236,0.1153355713239814,0.19263382837691806
335000000,338000000,237,0.060669433154900865,0.30768321821798156
336000000,341000000,238,0.2074126523341675,0.11327599880795483
337000000,348000000,239,0.2903892585034228,0.3788948626669554
339000000,341000000,240,0.21616700891068513,0.12650660383191345
339000000,345000000,241,0.09471534261198908,0.6995075839630492
340000000,341000000,242,0.05434504233810332,0.06749048663084573
341000000,350000000,243,0.46245860148798335,0.17819653803259122
341000000,351000000,244,0.43241034036029036,0.22776463030608213
342000000,344000000,245,0.085133037503625,0.2945043902127788
345000000,346000000,246,0.15737709093605443,0.31231301097878383
349000000,351000000,247,0.08597930014093214,0.27347805904512323
350000000,352000000,248,0.33218312135482253,0.10655259900730883
352000000,354000000,249,0.011627721275984413,0.1797317488899028
354000000,357000000,250,0.027230689146933957,0.2029715131543287
356000000,359000000,251,0.4592036584341074,0.3359833529010416
359000000,368000000,252,0.5459810098217477,0.12342829590437993
359000000,360000000,253,0.17796557524109238,0.21194154201430926
361000000,362000000,254,0.4342882489138704,0.261890909521219
367000000,368000000,255,0.23414712613216948,0.31683511064434056
370000000,373000000,256,0.385759786793941,0.2635092730599949
370000000,373000000,257,0.3531174734886612,0.063386233564264
372000000,377000000,258,0.17422018858712088,0.2293988579156394
375000000,377000000,259,0.17264265967415626,0.0408263850825531
376000000,378000000,260,0.07046311062978981,0.03361242613425184
377000000,388000000,261,0.07304577343660046,0.11900800872910511
381000000,382000000,262,0.6168336081157374,0.2968773686554459
381000000,382000000,263,0.12265510132788454,0.3640009556131389
383000000,386000000,264,0.15500327181908832,0.2425915299643441
384000000,385000000,265,0.20709249199725424,0.1638397444405201
384000000,386000000,266,0.2899369043968089,0.22180533267732433
387000000,389000000,267,0.1276653779833593,0.09469982973961914
389000000,392000000,268,0.12751408602214562,0.6519804582281536
389000000,392000000,269,0.2943447139847918,0.11053684971018839
391000000,394000000,270,0.0074669495248516375,0.04557554813611876
391000000,393000000,271,0.2893006516098332,0.2986458696318081
391000000,393000000,272,0.19202026015269597,0.02803197152732435
392000000,394000000,273,0.2472111131977885,0.21844444925749532
393000000,396000000,274,0.2787070325941797,0.6629337383973125
395000000,397000000,275,0.05282074818543086,0.17008260260185346
396000000,399000000,276,0.045252427635591334,0.10149862501976958
397000000,398000000,277,0.10456346641134152,0.23477113962656515
399000000,403000000,278,0.21361535607463678,0.07502274858494966
400000000,402000000,279,0.11948694095290041,0.24299914942456088
402000000,405000000,280,0.0751633627224346,0.13322735808641595
404000000,414000000,281,0.18159472615660038,0.584689560547317
405000000,416000000,282,0.3038497316923522,0.08910679981906847
407000000,415000000,283,0.0262755219161681,0.03023973403608215
407000000,410000000,284,0.08424466729192294,0.16892081084878283
407000000,409000000,285,0.11986131449780672,0.10365951412149911
411000000,414000000,286,0.3646317159792574,0.45847188964670393
413000000,416000000,287,0.16616181765419938,0.021940940366069667
414000000,416000000,288,0.28813211526562477,0.03184411781527742
415000000,425000000,289,0.2032631475936803,0.169561080350582
416000000,418000000,290,0.33027621954420855,0.568897218286925
417000000,422000000,291,0.021751195480645434,0.1415033302696057
417000000,419000000,292,0.04192952286212949,0.027781619707839433
419000000,422000000,293,0.01975048468288029,0.36831185804142685
419000000,426000000,294,0.15969444712195022,0.07600463969438294
422000000,423000000,295,0.181949917351974,0.40950882994243104
423000000,424000000,296,0.14783653980930003,0.27116213205722284
423000000,433000000,297,0.18344322111809686,0.32452420976888446
424000000,426000000,298,0.18114522992704912,0.3372659782280441
425000000,427000000,299,0.18469743431680397,0.25423651214179754
426000000,437000000,300,0.018657254081328737,0.05010265103052669
426000000,438000000,301,0.12432630557328575,0.2597389287426311
428000000,432000000,302,0.09582963435609776,0.4372238428118739
454000000,456000000,303,0.1925987147033536,0.6801460561282614
454000000,455000000,304,0.08705754552274836,0.08455370735378491
455000000,458000000,305,0.16471543341433895,0.08176314399131622
456000000,457000000,306,0.3855235304494619,0.2870802519667379
457000000,464000000,307,0.23446825871797713,0.20274631717797503
457000000,466000000,308,0.298832487288626,0.3256560208971203
458000000,459000000,309,0.1534323092822091,0.7039130953728475
459000000,461000000,310,0.5810607487337711,0.057970805316726555
460000000,461000000,311,0.3682521610505568,0.7669457829255956
465000000,468000000,312,0.4378065577711108,0.3471192865039058
465000000,474000000,313,0.1527447525657773,0.16500510787874798
466000000,467000000,314,0.04871675373844063,0.6173632021725235
480000000,483000000,315,0.20904505421710592,0.2705670392704969
481000000,487000000,316,0.04578232913690222,0.390397328764986
481000000,490000000,317,0.017736606409449525,0.1640745255116931
482000000,484000000,318,0.14969673123172592,0.23801616596466577
483000000,493000000,319,0.10744228898210582,0.200947355574959
485000000,493000000,320,0.09838960339070123,0.06698806993011479
486000000,491000000,321,0.1981136488144197,0.5382565747186935
487000000,490000000,322,0.04171835036453596,0.26532484948594803
488000000,490000000,323,0.22823956676729057,0.0794102596904549
499000000,500000000,324,0.22778999026709643,0.2866400785523159
502000000,505000000,325,0.25845599789513546,0.13102302082747427
502000000,504000000,326,0.4938528863493248,0.281932248485184
503000000,507000000,327,0.26872560020764447,0.4472108271902269
503000000,505000000,328,0.2358348065709142,0.38017837309414865
505000000,507000000,329,0.19602640031221855,0.11604261978566309
506000000,508000000,330,0.330458922946711,0.25888530230702694
512000000,515000000,331,0.14593775627018019,0.3383225143623183
514000000,516000000,332,0.11403784080205953,0.3490175761770784
516000000,518000000,333,0.1606819935326342,0.26560076724390663
517000000,525000000,334,0.2075788233157505,0.08952933167805464
518000000,520000000,335,0.08662910853604071,0.21889029284115552
520000000,529000000,336,0.20354520236534,0.21860606818551948
523000000,524000000,337,0.2742820881047796,0.08344741558244664
524000000,531000000,338,0.05724469650505043,0.2676041199041662
525000000,538000000,339,0.03167452560104295,0.21239840184662093
528000000,538000000,340,0.3274792125260635,0.028434192375309756
529000000,538000000,341,0.12282022543079066,0.39711141184435483
530000000,545000000,342,0.05633932375903029,0.4325462920876988
531000000,540000000,343,0.10364458935842515,0.19435375203028168
532000000,540000000,344,0.03792016650057597,0.0547337396254368
532000000,534000000,345,0.09152036565019807,0.2107668583123242
532000000,535000000,346,0.37526186770765557,0.2906470496635803
535000000,546000000,347,0.19906438240680197,0.16346229702660242
536000000,539000000,348,0.09970190859706547,0.24111964728503898
537000000,540000000,349,0.16531553963371348,0.1918289902769995
540000000,542000000,350,0.04520163803226425,0.0857086531008546
541000000,543000000,351,0.15836643803134498,0.3846352383762693
543000000,544000000,352,0.39197912204532553,0.20420330934485956
543000000,551000000,353,0.15694346355549527,0.2984981380436222
544000000,546000000,354,0.02219582569033086,0.10571017120142702
545000000,552000000,355,0.3050255019158513,0.16709940091948303
549000000,559000000,356,0.4294714106188888,0.2090998404312024
555000000,558000000,357,0.2579051047190688,0.4965161566808143
558000000,561000000,358,0.17825995987064927,0.1913984766363746
559000000,562000000,359,0.10651777118370609,0.17408590254302844
559000000,566000000,360,0.12200516817367416,0.24913109985851936
560000000,570000000,361,0.012400475202326375,0.1328388607721657
561000000,562000000,362,0.1637819764845234,0.17990902736742814
564000000,567000000,363,0.23166074037548134,0.19420216336306806
565000000,570000000,364,0.10477380882670286,0.17708006545149974
566000000,568000000,365,0.06284938688882061,0.09647160580819573
566000000,567000000,366,0.05918182388169372,0.28121372777862963
568000000,570000000,367,0.13312116126796125,0.26559373494713
568000000,571000000,368,0.11024815533760318,0.19681464613435323
570000000,571000000,369,0.20741243725603453,0.18040069462760872
571000000,582000000,370,0.14912406647089171,0.6452420382801541
572000000,575000000,371,0.25443525332340483,0.10555535186620839
573000000,575000000,372,0.38542583630747446,0.25524484866261965
574000000,575000000,373,0.24460221614659336,0.11650107698734678
576000000,579000000,374,0.3046545060822233,0.27373656183674944
578000000,582000000,375,0.13126925321316138,0.47684401394696185
579000000,581000000,376,0.09269976121998764,0.44912095688323384
579000000,580000000,377,0.08714831784662311,0.2100510198427153
584000000,587000000,378,0.3472051160368661,0.3367276852123233
585000000,587000000,379,0.0011691766146904557,0.25176768400233923
587000000,591000000,380,0.2012694860255324,0.19877690623498773
589000000,598000000,381,0.18005227286388378,0.07010623121109148
589000000,592000000,382,0.23151734345213953,0.07553209926539653
590000000,592000000,383,0.3112781056966534,0.4654316175429868
591000000,594000000,384,0.23080594539359034,0.14081015158907936
592000000,594000000,385,0.21769834334165353,0.024663999637339257
594000000,603000000,386,0.2907011540723947,0.0515307071661416
594000000,608000000,387,0.2649174526998013,0.04980243039166375
595000000,597000000,388,0.21753034780235184,0.3943320266578763
596000000,598000000,389,0.13227704884940542,0.42908851328662256
600000000,602000000,390,0.45242349924654757,0.2577342460822288
600000000,602000000,391,0.09860296858307235,0.10238651291146603
602000000,605000000,392,0.3082830951190132,0.0663057060452144
602000000,604000000,393,0.16356486477171003,0.38297783032600125
604000000,607000000,394,0.10014149209964043,0.6563058566909336
604000000,612000000,395,0.051557298979901967,0.08077122703499964
606000000,608000000,396,0.3359762175509735,0.36338594509947775
610000000,611000000,397,0.25680238389343807,0.3393938251976019
611000000,614000000,398,0.09825247461035973,0.3658257564240921
613000000,617000000,399,0.09481048506528872,0.4096263114318179
614000000,616000000,400,0.09538511237922458,0.1747434700911571
615000000,616000000,401,0.11311801239159734,0.0681877160275083
616000000,618000000,402,0.6384145690676987,0.04230661515711532
617000000,620000000,403,0.2686746592918399,0.12711081297058469
618000000,619000000,404,0.2979976802009091,0.5176089671301277
619000000,627000000,405,0.0835924464917989,0.2976530674526409
619000000,621000000,406,0.06478299302089113,0.18325632344142334
621000000,628000000,407,0.22678515256223689,0.23605048530428205
622000000,623000000,408,0.25827731825459443,0.21073097452988834
623000000,625000000,409,0.2633774055317022,0.30282350210302256
627000000,632000000,410,0.40267862096866863,0.08679881027749364
629000000,630000000,411,0.12789778848544456,0.2961392073493312
632000000,636000000,412,0.06193366141997117,0.06704175762383777
634000000,637000000,413,0.055646423844986456,0.30074800616146674
635000000,641000000,414,0.1060720596050785,0.7081431812984066
635000000,638000000,415,0.0588978817065374,0.1797612667499068
636000000,644000000,416,0.6565450750644696,0.11675566924041025
639000000,642000000,417,0.18966442920737714,0.2168143250777838
640000000,642000000,418,0.07617190942805574,0.31201170477354856
640000000,653000000,419,0.08160995543929105,0.40712303617983503
641000000,644000000,420,0.3720752319026755,0.26628605524631144
641000000,644000000,421,0.21148858866357584,0.5452256700919021
642000000,653000000,422,0.24258302917687194,0.1574893886133892
643000000,644000000,423,0.15066769488817722,0.6239111214874687
643000000,655000000,424,0.15595465446600454,0.18314505805471296
644000000,651000000,425,0.04324888653924013,0.14309536564429237
645000000,647000000,426,0.23037687651382516,0.06717737018961342
645000000,646000000,427,0.14092246309020096,0.13269836681727265
647000000,657000000,428,0.04554151128851232,0.05416227020346768
654000000,664000000,429,0.028554873731630313,0.36158415642217223
655000000,659000000,430,0.44821612287730817,0.1902580719980657
660000000,669000000,431,0.03854323942854131,0.37390366778327705
660000000,662000000,432,0.24790445978057654,0.1901899313056122
661000000,671000000,433,0.4607550451999444,0.30177790270572125
662000000,673000000,434,0.35949697726092134,0.4765833325719757
662000000,664000000,435,0.26418226496718566,0.12489400195763332
665000000,667000000,436,0.1225882429995594,0.18272602361910986
667000000,669000000,437,0.11693386470532618,0.2788002609975788
667000000,669000000,438,0.07655688916746599,0.5775068930089556
668000000,670000000,439,0.04460914905023084,0.26140858684588
668000000,676000000,440,0.06322676120241015,0.36972411275695055
669000000,675000000,441,0.041578576501970256,0.21315270290791416
671000000,672000000,442,0.24345066074120109,0.04115785474364657
672000000,683000000,443,0.06459053016288237,0.3439589638590339
672000000,674000000,444,0.3275366192012397,0.08938745018212386
673000000,675000000,445,0.3869263039067288,0.2294114922309946
676000000,679000000,446,0.2261868330712877,0.42855547870833155
679000000,680000000,447,0.2673145465703631,0.0800765274422295
680000000,683000000,448,0.18831324420940598,0.10601536847508584
681000000,683000000,449,0.06696085885837431,0.029783313088378918
682000000,684000000,450,0.1257302722197092,0.24409458525210592
683000000,686000000,451,0.09627865887374343,0.40313698000566156
683000000,685000000,452,0.2815949978233325,0.38298521976922434
686000000,687000000,453,0.08761725754047256,0.11501935387229614
691000000,701000000,454,0.2148362899443364,0.07005919177920224
692000000,693000000,455,0.4739834763807731,0.28004542871856325
693000000,694000000,456,0.3297948650076799,0.22347691172081335
694000000,697000000,457,0.12544713239058758,0.13465580412801859
695000000,697000000,458,0.20327214746441405,0.37883638801580233
696000000,697000000,459,0.38357917365149874,0.20103884177201325
696000000,697000000,460,0.33543512093975714,0.26132486725313525
705000000,706000000,461,0.2223913912864618,0.38768387283430644
707000000,711000000,462,0.064523984248787,0.1419605313447448
708000000,711000000,463,0.23226727993922108,0.07549548686867144
709000000,711000000,464,0.18456211871352365,0.12091836784078433
709000000,724000000,465,0.16678104129583282,0.1514098864714216
711000000,714000000,466,0.11951689284795619,0.12120279236694868
715000000,721000000,467,0.136303836637356,0.2915620946025491
715000000,718000000,468,0.18174449771816628,0.1404871609318244
717000000,720000000,469,0.19550819141874118,0.03757804277217324
719000000,721000000,470,0.052395893442258555,0.16776499238047393
719000000,721000000,471,0.22356752280079858,0.2922022314278297
722000000,725000000,472,0.08508152263972957,0.20350226419764428
725000000,728000000,473,0.26193292957831354,0.470820070416257
726000000,729000000,474,0.2822893627075423,0.03215527542887036
727000000,730000000,475,0.32057677213880775,0.6897562009543206
729000000,731000000,476,0.17349546150832393,0.08732729232723832
730000000,731000000,477,0.21653447388390917,0.2274889199050651
731000000,733000000,478,0.08537311046467336,0.07359396131163386
733000000,743000000,479,0.33374726760373125,0.18156384393353633
734000000,737000000,480,0.2145964424899321,0.06543052253731499
736000000,739000000,481,0.0532394520997585,0.2748004206879888
737000000,740000000,482,0.006225534018077435,0.1936307309355834
737000000,750000000,483,0.3883099210179887,0.20867121147977805
738000000,741000000,484,0.11237869948528194,0.4174588257354769
738000000,747000000,485,0.27448584798793585,0.3555929407387478
739000000,741000000,486,0.24212140504372714,0.11533359490322019
740000000,743000000,487,0.027940584472569478,0.35748296033492966
742000000,744000000,488,0.08993865737532601,0.1049413417593653
743000000,744000000,489,0.14269689516199066,0.24028541654110852
744000000,747000000,490,0.40188276942898626,0.42949455488061716
745000000,748000000,491,0.08210725958237605,0.12532219009951076
746000000,747000000,492,0.031865480333001836,0.11692976598060856
749000000,760000000,493,0.12837739284921523,0.6139605927679223
750000000,752000000,494,0.17019297464858374,0.30480943332569754
750000000,764000000,495,0.11286934792830147,0.39322367970188
751000000,754000000,496,0.042888343338698294,0.19483444440687706
754000000,755000000,497,0.04432781521119988,0.045423077992135436
756000000,759000000,498,0.3695705786041547,0.22313957693080239
