job_id,arrival_time,duration,res_0,res_1
153,217000000,15,2,1
154,218000000,15,1,1
155,224000000,15,1,2
156,226000000,15,4,3
157,231000000,15,3,2
158,238000000,15,4,2
159,238000000,15,1,4
160,239000000,15,3,3
161,241000000,15,1,1
162,243000000,15,5,3
163,244000000,15,3,1
164,245000000,15,2,5
165,247000000,15,1,2
166,247000000,15,2,2
167,248000000,15,1,4
168,248000000,15,3,3
169,249000000,15,1,2
170,250000000,15,2,2
171,252000000,15,2,4
172,254000000,15,2,3
173,255000000,15,2,1
174,257000000,15,3,1
175,258000000,15,1,4
176,258000000,15,1,2
177,259000000,15,3,4
178,260000000,15,1,2
179,261000000,15,2,1
180,262000000,15,7,5
181,264000000,15,5,5
182,264000000,15,4,4
183,266000000,15,4,2
184,267000000,15,1,1
185,267000000,15,1,5
186,268000000,15,1,4
187,269000000,15,5,3
188,270000000,15,2,4
189,271000000,15,1,1
190,271000000,15,3,1
191,272000000,15,1,2
192,275000000,15,1,3
193,276000000,15,3,2
194,276000000,15,1,1
195,277000000,15,3,3
196,278000000,15,2,3
197,283000000,15,1,1
198,283000000,15,2,3
199,284000000,15,2,2
200,286000000,15,1,2
201,286000000,15,4,1
202,288000000,15,4,1
203,290000000,15,1,5
204,292000000,15,2,3
205,293000000,15,1,1
206,295000000,15,1,3
207,296000000,15,1,2
208,298000000,15,1,3
209,299000000,15,2,1
210,300000000,15,4,2
211,301000000,15,2,2
212,303000000,15,6,1
213,303000000,15,3,1
214,304000000,15,1,5
215,305000000,15,1,1
216,310000000,15,2,1
217,312000000,15,1,2
218,313000000,15,2,5
219,315000000,15,2,5
220,315000000,15,2,1
221,316000000,15,1,3
222,317000000,15,1,1
223,317000000,15,3,2
224,319000000,15,1,3
225,319000000,15,5,3
226,320000000,15,2,4
227,320000000,15,6,1
228,320000000,15,4,2
229,320000000,15,2,4
230,323000000,15,2,5
231,327000000,15,3,4
232,328000000,15,3,5
233,331000000,15,1,2
234,332000000,15,1,1
235,332000000,15,1,1
236,333000000,15,1,2
237,334000000,15,1,3
238,335000000,15,2,1
239,336000000,15,3,4
240,338000000,15,2,1
241,338000000,15,1,7
242,339000000,15,1,1
243,340000000,15,5,2
244,340000000,15,4,2
245,341000000,15,1,3
246,344000000,15,2,3
247,348000000,15,1,3
248,349000000,15,3,1
249,351000000,15,1,2
250,353000000,15,1,2
251,355000000,15,5,3
252,358000000,15,5,1
253,358000000,15,2,2
254,360000000,15,4,3
255,366000000,15,2,3
256,369000000,15,4,3
257,369000000,15,4,1
258,371000000,15,2,2
259,374000000,15,2,1
260,375000000,15,1,1
261,376000000,15,1,1
262,380000000,15,6,3
263,380000000,15,1,4
264,382000000,15,2,2
265,383000000,15,2,2
266,383000000,15,3,2
267,386000000,15,1,1
268,388000000,15,1,7
269,388000000,15,3,1
270,390000000,15,1,1
271,390000000,15,3,3
272,390000000,15,2,1
273,391000000,15,2,2
274,392000000,15,3,7
275,394000000,15,1,2
276,395000000,15,1,1
277,396000000,15,1,2
278,398000000,15,2,1
279,399000000,15,1,2
280,401000000,15,1,1
281,403000000,15,2,6
282,404000000,15,3,1
283,406000000,15,1,1
284,406000000,15,1,2
285,406000000,15,1,1
286,410000000,15,4,5
287,412000000,15,2,1
288,413000000,15,3,1
289,414000000,15,2,2
290,415000000,15,3,6
291,416000000,15,1,1
292,416000000,15,1,1
293,418000000,15,1,4
294,418000000,15,2,1
295,421000000,15,2,4
296,422000000,15,1,3
297,422000000,15,2,3
298,423000000,15,2,3
299,424000000,15,2,3
300,425000000,15,1,1
301,425000000,15,1,3
302,427000000,15,1,4
303,453000000,15,2,7
304,453000000,15,1,1
305,454000000,15,2,1
306,455000000,15,4,3
307,456000000,15,2,2
308,456000000,15,3,3
309,457000000,15,2,7
310,458000000,15,6,1
311,459000000,15,4,8
312,464000000,15,4,3
313,464000000,15,2,2
314,465000000,15,1,6
315,479000000,15,2,3
316,480000000,15,1,4
317,480000000,15,1,2
318,481000000,15,1,2
319,482000000,15,1,2
320,484000000,15,1,1
321,485000000,15,2,5
322,486000000,15,1,3
323,487000000,15,2,1
324,498000000,15,2,3
325,501000000,15,3,1
326,501000000,15,5,3
327,502000000,15,3,4
328,502000000,15,2,4
329,504000000,15,2,1
330,505000000,15,3,3
331,511000000,15,1,3
332,513000000,15,1,3
333,515000000,15,2,3
334,516000000,15,2,1
335,517000000,15,1,2
336,519000000,15,2,2
337,522000000,15,3,1
338,523000000,15,1,3
339,524000000,15,1,2
340,527000000,15,3,1
341,528000000,15,1,4
342,529000000,15,1,4
343,530000000,15,1,2
344,531000000,15,1,1
345,531000000,15,1,2
346,531000000,15,4,3
347,534000000,15,2,2
348,535000000,15,1,2
349,536000000,15,2,2
350,539000000,15,1,1
351,540000000,15,2,4
352,542000000,15,4,2
353,542000000,15,2,3
354,543000000,15,1,1
355,544000000,15,3,2
356,548000000,15,4,2
357,554000000,15,3,5
358,557000000,15,2,2
359,558000000,15,1,2
360,558000000,15,1,2
361,559000000,15,1,1
362,560000000,15,2,2
363,563000000,15,2,2
364,564000000,15,1,2
365,565000000,15,1,1
366,565000000,15,1,3
367,567000000,15,1,3
368,567000000,15,1,2
369,569000000,15,2,2
370,570000000,15,1,6
371,571000000,15,3,1
372,572000000,15,4,3
373,573000000,15,2,1
374,575000000,15,3,3
375,577000000,15,1,5
376,578000000,15,1,4
377,578000000,15,1,2
378,583000000,15,3,3
379,584000000,15,1,3
380,586000000,15,2,2
381,588000000,15,2,1
382,588000000,15,2,1
383,589000000,15,3,5
384,590000000,15,2,1
385,591000000,15,2,1
386,593000000,15,3,1
387,593000000,15,3,1
388,594000000,15,2,4
389,595000000,15,1,4
390,599000000,15,5,3
391,599000000,15,1,1
392,601000000,15,3,1
393,601000000,15,2,4
394,603000000,15,1,7
395,603000000,15,1,1
396,605000000,15,3,4
397,609000000,15,3,3
398,610000000,15,1,4
399,612000000,15,1,4
400,613000000,15,1,2
401,614000000,15,1,1
402,615000000,15,6,1
403,616000000,15,3,1
404,617000000,15,3,5
405,618000000,15,1,3
406,618000000,15,1,2
407,620000000,15,2,2
408,621000000,15,3,2
409,622000000,15,3,3
410,626000000,15,4,1
411,628000000,15,1,3
412,631000000,15,1,1
413,633000000,15,1,3
414,634000000,15,1,7
415,634000000,15,1,2
416,635000000,15,7,1
417,638000000,15,2,2
418,639000000,15,1,3
419,639000000,15,1,4
420,640000000,15,4,3
421,640000000,15,2,5
422,641000000,15,2,2
423,642000000,15,2,6
424,642000000,15,2,2
425,643000000,15,1,1
426,644000000,15,2,1
427,644000000,15,1,1
428,646000000,15,1,1
429,653000000,15,1,4
430,654000000,15,4,2
431,659000000,15,1,4
432,659000000,15,2,2
433,660000000,15,5,3
434,661000000,15,4,5
435,661000000,15,3,1
436,664000000,15,1,2
437,666000000,15,1,3
438,666000000,15,1,6
439,667000000,15,1,3
440,667000000,15,1,4
441,668000000,15,1,2
442,670000000,15,2,1
443,671000000,15,1,3
444,671000000,15,3,1
445,672000000,15,4,2
446,675000000,15,2,4
447,678000000,15,3,1
448,679000000,15,2,1
449,680000000,15,1,1
450,681000000,15,1,2
451,682000000,15,1,4
452,682000000,15,3,4
453,685000000,15,1,1
454,690000000,15,2,1
455,691000000,15,5,3
456,692000000,15,3,2
457,693000000,15,1,1
458,694000000,15,2,4
459,695000000,15,4,2
460,695000000,15,3,3
461,704000000,15,2,4
462,706000000,15,1,1
463,707000000,15,2,1
464,708000000,15,2,1
465,708000000,15,2,2
466,710000000,15,1,1
467,714000000,15,1,3
468,714000000,15,2,1
469,716000000,15,2,1
470,718000000,15,1,2
471,718000000,15,2,3
472,721000000,15,1,2
473,724000000,15,3,5
474,725000000,15,3,1
475,726000000,15,3,7
476,728000000,15,2,1
477,729000000,15,2,2
478,730000000,15,1,1
479,732000000,15,3,2
480,733000000,15,2,1
481,735000000,15,1,3
482,736000000,15,1,2
483,736000000,15,4,2
484,737000000,15,1,4
485,737000000,15,3,4
486,738000000,15,2,1
487,739000000,15,1,4
488,741000000,15,1,1
489,742000000,15,1,2
490,743000000,15,4,4
491,744000000,15,1,1
492,745000000,15,1,1
493,748000000,15,1,6
494,749000000,15,2,3
495,749000000,15,1,4
496,750000000,15,1,2
497,753000000,15,1,1
498,755000000,15,4,2
499,755000000,15,1,1
500,757000000,15,2,2
501,757000000,15,3,1
502,757000000,15,2,2
503,758000000,15,4,2
504,759000000,15,3,1
505,761000000,15,1,3
506,761000000,15,5,3
507,763000000,15,3,2
508,765000000,15,2,4
509,766000000,15,1,4
510,769000000,15,4,1
511,769000000,15,1,5
512,770000000,15,2,1
513,772000000,15,1,4
514,773000000,15,1,3
515,775000000,15,2,6
516,775000000,15,1,2
517,779000000,15,5,2
518,779000000,15,3,2
519,780000000,15,3,1
520,781000000,15,2,3
521,782000000,15,2,2
522,785000000,15,1,6
523,788000000,15,2,5
524,790000000,15,1,3
525,790000000,15,3,2
526,791000000,15,2,3
527,792000000,15,4,4
528,792000000,15,1,3
529,795000000,15,1,1
530,796000000,15,3,5
531,797000000,15,1,3
532,798000000,15,3,1
