c_21,m_1218,450509,app_6190,started,400,400,1.56
c_22,m_2721,0,app_9773,started,400,400,1.56
c_22,m_2721,288095,app_9773,started,400,400,1.56
c_22,m_2721,383486,app_9773,started,400,400,1.56
c_23,m_2525,0,app_2562,started,800,800,3.13
c_23,m_2525,28062,app_2562,started,800,800,3.13
c_23,m_2525,124285,app_2562,started,800,800,3.13
c_23,m_2525,275399,app_2562,started,800,800,3.13
c_23,m_2525,402682,app_2562,started,800,800,3.13
c_24,m_1724,0,app_5839,started,400,400,1.56
c_24,m_1724,34105,app_5839,started,400,400,1.56
c_24,m_1724,129504,app_5839,started,400,400,1.56
c_24,m_1724,234497,app_5839,started,400,400,1.56
c_24,m_1724,378320,app_5839,started,400,400,1.56
c_25,m_2191,0,app_9470,started,400,400,1.56
c_25,m_2191,21359,app_9470,started,400,400,1.56
c_25,m_2191,116443,app_9470,started,400,400,1.56
c_25,m_2191,268549,app_9470,started,400,400,1.56
c_25,m_2191,429668,app_9470,started,400,400,1.56
c_26,m_3427,234929,app_28,started,800,800,3.13
c_26,m_3427,250207,app_28,started,800,800,3.13
c_26,m_3427,276882,app_28,started,800,800,3.13
c_27,m_1386,0,app_6597,started,800,800,3.13
c_27,m_1386,32165,app_6597,started,800,800,3.13
c_27,m_1386,128725,app_6597,started,800,800,3.13
c_27,m_1386,158046,app_6597,started,800,800,3.13
c_27,m_1386,248900,app_6597,started,800,800,3.13
c_27,m_1386,444462,app_6597,started,800,800,3.13
c_28,m_3760,0,app_2413,started,400,400,1.56
c_29,m_647,0,app_2706,started,400,400,1.56
c_29,m_647,31128,app_2706,started,400,400,1.56
c_29,m_647,127612,app_2706,started,400,400,1.56
c_29,m_647,237306,app_2706,started,400,400,1.56
c_29,m_647,239751,app_2706,started,400,400,1.56
c_29,m_647,442708,app_2706,started,400,400,1.56
c_29,m_647,678067,app_2706,started,400,400,1.56
c_30,m_2146,0,app_6556,started,400,400,1.56
c_30,m_2146,9157,app_6556,started,400,400,1.56
c_30,m_2146,103538,app_6556,started,400,400,1.56
c_30,m_2146,164042,app_6556,started,400,400,1.56
c_30,m_2146,172500,app_6556,started,400,400,1.56
c_30,m_2146,206067,app_6556,started,400,400,1.56
c_30,m_2146,256854,app_6556,started,400,400,1.56
c_30,m_2146,347118,app_6556,started,400,400,1.56
c_30,m_2146,434165,app_6556,started,400,400,1.56
c_31,m_2228,0,app_9529,started,400,400,2.34
c_31,m_2228,35094,app_9529,started,400,400,2.34
c_31,m_2228,148774,app_9529,started,400,400,2.34
c_31,m_2228,223235,app_9529,started,400,400,2.34
c_31,m_2228,282719,app_9529,started,400,400,2.34
c_31,m_2228,448873,app_9529,started,400,400,2.34
c_32,m_1088,0,app_6230,started,400,480,1.56
c_32,m_1088,23260,app_6230,started,400,480,1.56
c_32,m_1088,118476,app_6230,started,400,480,1.56
c_32,m_1088,249312,app_6230,started,400,480,1.56
c_33,m_1088,0,app_4354,started,400,480,1.56
c_33,m_1088,23260,app_4354,started,400,480,1.56
c_33,m_1088,118476,app_4354,started,400,480,1.56
c_33,m_1088,249312,app_4354,started,400,480,1.56
c_34,m_786,0,app_5420,started,400,400,1.56
c_34,m_786,9849,app_5420,started,400,400,1.56
c_34,m_786,104262,app_5420,started,400,400,1.56
c_34,m_786,173239,app_5420,started,400,400,1.56
c_34,m_786,206763,app_5420,started,400,400,1.56
c_34,m_786,257592,app_5420,started,400,400,1.56
c_34,m_786,336941,app_5420,started,400,400,1.56
c_35,m_1005,558811,app_701,started,400,400,1.56
c_36,m_2606,0,app_5305,started,400,400,1.56
c_36,m_2606,17312,app_5305,started,400,400,1.56
c_36,m_2606,111847,app_5305,started,400,400,1.56
c_36,m_2606,265158,app_5305,started,400,400,1.56
c_36,m_2606,357790,app_5305,started,400,400,1.56
c_37,m_554,0,app_713,started,400,400,1.56
c_37,m_554,285118,app_713,started,400,400,1.56
c_37,m_554,330757,app_713,started,400,400,1.56
c_38,m_2194,0,app_8592,started,400,400,1.56
c_38,m_2194,24155,app_8592,started,400,400,1.56
c_38,m_2194,119950,app_8592,started,400,400,1.56
c_38,m_2194,271379,app_8592,started,400,400,1.56
c_38,m_2194,397709,app_8592,started,400,400,1.56
c_39,m_1520,0,app_5367,started,400,400,1.56
c_39,m_1520,20490,app_5367,started,400,400,1.56
c_39,m_1520,115887,app_5367,started,400,400,1.56
c_39,m_1520,269290,app_5367,started,400,400,1.56
c_39,m_1520,363290,app_5367,started,400,400,1.56
c_40,m_849,0,app_7105,started,800,800,3.13
c_40,m_849,10570,app_7105,started,800,800,3.13
c_40,m_849,105030,app_7105,started,800,800,3.13
c_40,m_849,173955,app_7105,started,800,800,3.13
c_40,m_849,207487,app_7105,started,800,800,3.13
c_40,m_849,258365,app_7105,started,800,800,3.13
c_40,m_849,348667,app_7105,started,800,800,3.13
c_41,m_1844,0,app_1421,started,400,400,1.56
c_41,m_1844,35415,app_1421,started,400,400,1.56
c_41,m_1844,284595,app_1421,started,400,400,1.56
c_41,m_1844,379751,app_1421,started,400,400,1.56
c_42,m_3861,0,app_1093,started,400,400,1.95
c_42,m_3861,30052,app_1093,started,400,400,1.95
c_42,m_3861,125237,app_1093,started,400,400,1.95
c_42,m_3861,278672,app_1093,started,400,400,1.95
c_42,m_3861,339078,app_1093,started,400,400,1.95
c_43,m_2790,0,app_2365,started,400,400,1.56
c_43,m_2790,27263,app_2365,started,400,400,1.56
c_43,m_2790,44555,app_2365,started,400,400,1.56
c_43,m_2790,122256,app_2365,started,400,400,1.56
c_43,m_2790,245228,app_2365,started,400,400,1.56
c_43,m_2790,370433,app_2365,started,400,400,1.56
c_44,m_2781,0,app_4265,started,400,400,1.56
c_44,m_2781,12734,app_4265,started,400,400,1.56
c_44,m_2781,108026,app_4265,started,400,400,1.56
c_44,m_2781,177309,app_4265,started,400,400,1.56
c_44,m_2781,210472,app_4265,started,400,400,1.56
c_44,m_2781,259849,app_4265,started,400,400,1.56
c_44,m_2781,383109,app_4265,started,400,400,1.56
c_45,m_2042,0,app_1364,started,400,400,1.56
c_45,m_2042,13332,app_1364,started,400,400,1.56
c_45,m_2042,108646,app_1364,started,400,400,1.56
c_45,m_2042,246085,app_1364,started,400,400,1.56
c_45,m_2042,384187,app_1364,started,400,400,1.56
c_46,m_1637,0,app_1270,started,400,400,1.56
c_46,m_1637,27055,app_1270,started,400,400,1.56
c_46,m_1637,122034,app_1270,started,400,400,1.56
c_46,m_1637,275477,app_1270,started,400,400,1.56
c_46,m_1637,370183,app_1270,started,400,400,1.56
c_47,m_1382,0,app_3453,started,400,400,1.56
c_47,m_1382,26790,app_3453,started,400,400,1.56
c_47,m_1382,78314,app_3453,started,400,400,1.56
c_47,m_1382,92106,app_3453,started,400,400,1.56
c_47,m_1382,122923,app_3453,started,400,400,1.56
c_47,m_1382,274097,app_3453,started,400,400,1.56
c_47,m_1382,435660,app_3453,started,400,400,1.56
c_48,m_2654,0,app_4038,started,800,800,2.34
c_48,m_2654,14957,app_4038,started,800,800,2.34
c_48,m_2654,109460,app_4038,started,800,800,2.34
c_48,m_2654,178086,app_4038,started,800,800,2.34
c_48,m_2654,262824,app_4038,started,800,800,2.34
c_48,m_2654,353828,app_4038,started,800,800,2.34
c_48,m_2654,446918,app_4038,started,800,800,2.34
c_48,m_2654,555846,app_4038,started,800,800,2.34
c_49,m_3895,0,app_4038,started,800,800,2.34
c_49,m_3895,34700,app_4038,started,800,800,2.34
c_49,m_3895,125900,app_4038,started,800,800,2.34
c_49,m_3895,129505,app_4038,started,800,800,2.34
c_49,m_3895,130195,app_4038,started,800,800,2.34
c_49,m_3895,162886,app_4038,started,800,800,2.34
c_49,m_3895,282308,app_4038,started,800,800,2.34
c_49,m_3895,409037,app_4038,started,800,800,2.34
c_50,m_2906,0,app_9306,started,400,400,1.56
c_50,m_2906,285212,app_9306,started,400,400,1.56
c_50,m_2906,451642,app_9306,started,400,400,1.56
c_51,m_504,0,app_2971,started,800,800,1.56
c_51,m_504,33053,app_2971,started,800,800,1.56
c_51,m_504,125927,app_2971,started,800,800,1.56
c_51,m_504,130172,app_2971,started,800,800,1.56
c_51,m_504,280575,app_2971,started,800,800,1.56
c_51,m_504,330756,app_2971,started,800,800,1.56
c_52,m_778,0,app_5866,started,400,400,1.56
c_52,m_778,35450,app_5866,started,400,400,1.56
c_52,m_778,158051,app_5866,started,400,400,1.56
c_52,m_778,283096,app_5866,started,400,400,1.56
c_52,m_778,334287,app_5866,started,400,400,1.56
c_52,m_778,410229,app_5866,started,400,400,1.56
c_52,m_778,412619,app_5866,started,400,400,1.56
c_52,m_778,465139,app_5866,started,400,400,1.56
c_53,m_2503,0,app_1596,started,400,400,1.56
c_53,m_2503,29607,app_1596,started,400,400,1.56
c_53,m_2503,125952,app_1596,started,400,400,1.56
c_53,m_2503,277027,app_1596,started,400,400,1.56
c_53,m_2503,347395,app_1596,started,400,400,1.56
c_54,m_2954,0,app_9741,started,400,400,1.56
c_54,m_2954,13212,app_9741,started,400,400,1.56
c_54,m_2954,108519,app_9741,started,400,400,1.56
c_54,m_2954,177803,app_9741,started,400,400,1.56
c_54,m_2954,260334,app_9741,started,400,400,1.56
c_54,m_2954,383941,app_9741,started,400,400,1.56
c_54,m_2954,643389,app_9741,started,400,400,1.56
c_55,m_2651,0,app_8832,started,400,400,1.56
c_55,m_2651,8977,app_8832,started,400,400,1.56
c_55,m_2651,104049,app_8832,started,400,400,1.56
c_55,m_2651,173463,app_8832,started,400,400,1.56
c_55,m_2651,206596,app_8832,started,400,400,1.56
c_55,m_2651,255960,app_8832,started,400,400,1.56
c_55,m_2651,415665,app_8832,started,400,400,1.56
c_56,m_2567,0,app_2930,started,400,480,1.56
c_56,m_2567,22557,app_2930,started,400,480,1.56
c_56,m_2567,117721,app_2930,started,400,480,1.56
c_56,m_2567,205212,app_2930,started,400,480,1.56
c_56,m_2567,205605,app_2930,started,400,480,1.56
c_56,m_2567,269764,app_2930,started,400,480,1.56
c_56,m_2567,430967,app_2930,started,400,480,1.56
c_57,m_2257,0,app_943,started,400,400,1.56
c_57,m_2257,29792,app_943,started,400,400,1.56
c_57,m_2257,124969,app_943,started,400,400,1.56
c_57,m_2257,278394,app_943,started,400,400,1.56
c_57,m_2257,373500,app_943,started,400,400,1.56
c_58,m_3421,0,app_8111,started,400,400,1.56
c_58,m_3421,27031,app_8111,started,400,400,1.56
c_58,m_3421,123178,app_8111,started,400,400,1.56
c_58,m_3421,274354,app_8111,started,400,400,1.56
c_58,m_3421,336125,app_8111,started,400,400,1.56
c_59,m_2637,0,app_1261,started,400,400,1.56
c_59,m_2637,244714,app_1261,started,400,400,1.56
c_59,m_2637,381359,app_1261,started,400,400,1.56
c_60,m_1277,0,app_4220,started,800,800,3.13
c_60,m_1277,290609,app_4220,started,800,800,3.13
c_60,m_1277,347372,app_4220,started,800,800,3.13
c_61,m_521,0,app_403,started,400,400,1.56
c_61,m_521,20557,app_403,started,400,400,1.56
c_61,m_521,38627,app_403,started,400,400,1.56
c_61,m_521,115964,app_403,started,400,400,1.56
c_61,m_521,269357,app_403,started,400,400,1.56
c_61,m_521,363359,app_403,started,400,400,1.56
c_62,m_1089,0,app_6803,started,400,400,1.56
c_62,m_1089,13499,app_6803,started,400,400,1.56
c_62,m_1089,108823,app_6803,started,400,400,1.56
c_62,m_1089,260632,app_6803,started,400,400,1.56
c_62,m_1089,384465,app_6803,started,400,400,1.56
c_63,m_673,0,app_1825,started,800,800,6.25
c_63,m_673,15793,app_1825,started,800,800,6.25
c_63,m_673,110296,app_1825,started,800,800,6.25
c_63,m_673,263670,app_1825,started,800,800,6.25
c_63,m_673,355143,app_1825,started,800,800,6.25
c_64,m_2462,0,app_4872,started,400,400,1.56
c_64,m_2462,19675,app_4872,started,400,400,1.56
c_64,m_2462,115331,app_4872,started,400,400,1.56
c_64,m_2462,266887,app_4872,started,400,400,1.56
c_64,m_2462,428850,app_4872,started,400,400,1.56
c_65,m_3261,0,app_6523,started,400,400,1.56
c_65,m_3261,25102,app_6523,started,400,400,1.56
c_65,m_3261,119988,app_6523,started,400,400,1.56
c_65,m_3261,273379,app_6523,started,400,400,1.56
c_65,m_3261,317241,app_6523,started,400,400,1.56
c_66,m_3558,0,app_7073,started,400,400,1.56
c_66,m_3558,125899,app_7073,started,400,400,1.56
c_66,m_3558,130179,app_7073,started,400,400,1.56
c_66,m_3558,162845,app_7073,started,400,400,1.56
c_66,m_3558,290964,app_7073,started,400,400,1.56
c_66,m_3558,386572,app_7073,started,400,400,1.56
c_67,m_1344,0,app_1230,started,800,800,3.13
c_67,m_1344,284978,app_1230,started,800,800,3.13
c_67,m_1344,412488,app_1230,started,800,800,3.13
c_68,m_3831,0,app_8596,started,400,480,1.56
c_68,m_3831,15862,app_8596,started,400,480,1.56
c_68,m_3831,111260,app_8596,started,400,480,1.56
c_68,m_3831,262962,app_8596,started,400,480,1.56
c_69,m_2623,0,app_5535,started,400,400,1.56
c_69,m_2623,29813,app_5535,started,400,400,1.56
c_69,m_2623,126194,app_5535,started,400,400,1.56
c_69,m_2623,277270,app_5535,started,400,400,1.56
c_69,m_2623,405143,app_5535,started,400,400,1.56
c_70,m_4019,0,app_8417,started,2400,2400,9.38
c_70,m_4019,22758,app_8417,started,2400,2400,9.38
c_70,m_4019,117572,app_8417,started,2400,2400,9.38
c_70,m_4019,270977,app_8417,started,2400,2400,9.38
c_70,m_4019,365087,app_8417,started,2400,2400,9.38
c_70,m_4019,567383,app_8417,started,2400,2400,9.38
c_71,m_2766,0,app_2506,started,400,400,1.56
c_71,m_2766,35311,app_2506,started,400,400,1.56
c_71,m_2766,75148,app_2506,started,400,400,1.56
c_71,m_2766,282949,app_2506,started,400,400,1.56
c_71,m_2766,449307,app_2506,started,400,400,1.56
c_72,m_3483,0,app_1254,started,800,800,3.13
c_72,m_3483,8111,app_1254,started,800,800,3.13
c_72,m_3483,103134,app_1254,started,800,800,3.13
c_72,m_3483,172526,app_1254,started,800,800,3.13
c_72,m_3483,205696,app_1254,started,800,800,3.13
c_72,m_3483,255057,app_1254,started,800,800,3.13
c_72,m_3483,377259,app_1254,started,800,800,3.13
c_72,m_3483,635958,app_1254,started,800,800,3.13
c_73,m_3821,0,app_8713,started,400,400,1.56
c_73,m_3821,13526,app_8713,started,400,400,1.56
c_73,m_3821,108032,app_8713,started,400,400,1.56
c_73,m_3821,158063,app_8713,started,400,400,1.56
c_73,m_3821,176732,app_8713,started,400,400,1.56
c_73,m_3821,210350,app_8713,started,400,400,1.56
c_73,m_3821,248901,app_8713,started,400,400,1.56
c_73,m_3821,352007,app_8713,started,400,400,1.56
c_74,m_3766,0,app_7627,started,400,400,1.56
c_74,m_3766,27146,app_7627,started,400,400,1.56
c_74,m_3766,123300,app_7627,started,400,400,1.56
c_74,m_3766,274472,app_7627,started,400,400,1.56
c_74,m_3766,436312,app_7627,started,400,400,1.56
c_74,m_3766,660562,app_7627,started,400,400,1.56
c_74,m_3766,678070,app_7627,started,400,400,1.56
c_75,m_959,0,app_442,started,800,800,3.13
c_75,m_959,11015,app_442,started,800,800,3.13
c_75,m_959,106223,app_442,started,800,800,3.13
c_75,m_959,158042,app_442,started,800,800,3.13
c_75,m_959,175543,app_442,started,800,800,3.13
c_75,m_959,208719,app_442,started,800,800,3.13
c_75,m_959,258030,app_442,started,800,800,3.13
c_75,m_959,323182,app_442,started,800,800,3.13
c_76,m_3065,0,app_3073,started,400,400,1.56
c_76,m_3065,8722,app_3073,started,400,400,1.56
c_76,m_3065,103778,app_3073,started,400,400,1.56
c_76,m_3065,173203,app_3073,started,400,400,1.56
c_76,m_3065,206332,app_3073,started,400,400,1.56
c_76,m_3065,255676,app_3073,started,400,400,1.56
c_76,m_3065,377773,app_3073,started,400,400,1.56
c_76,m_3065,636802,app_3073,started,400,400,1.56
c_77,m_3898,0,app_943,started,400,400,1.56
c_77,m_3898,10775,app_943,started,400,400,1.56
c_77,m_3898,105980,app_943,started,400,400,1.56
c_77,m_3898,175309,app_943,started,400,400,1.56
c_77,m_3898,208453,app_943,started,400,400,1.56
c_77,m_3898,257796,app_943,started,400,400,1.56
c_77,m_3898,347361,app_943,started,400,400,1.56
c_78,m_1461,423,app_7264,started,800,800,3.13
c_78,m_1461,11858,app_7264,started,800,800,3.13
c_78,m_1461,107118,app_7264,started,800,800,3.13
c_78,m_1461,176424,app_7264,started,800,800,3.13
c_78,m_1461,209580,app_7264,started,800,800,3.13
c_78,m_1461,258883,app_7264,started,800,800,3.13
c_78,m_1461,418299,app_7264,started,800,800,3.13
c_79,m_179,0,app_552,started,800,800,3.13
c_79,m_179,35533,app_552,started,800,800,3.13
c_79,m_179,284718,app_552,started,800,800,3.13
c_79,m_179,379880,app_552,started,800,800,3.13
c_80,m_1421,0,app_8047,started,400,400,1.56
c_80,m_1421,285307,app_8047,started,400,400,1.56
c_80,m_1421,380513,app_8047,started,400,400,1.56
c_81,m_1501,0,app_3269,started,400,400,1.56
c_81,m_1501,32524,app_3269,started,400,400,1.56
c_81,m_1501,127848,app_3269,started,400,400,1.56
c_81,m_1501,158045,app_3269,started,400,400,1.56
c_81,m_1501,162906,app_3269,started,400,400,1.56
c_81,m_1501,281525,app_3269,started,400,400,1.56
c_81,m_1501,321941,app_3269,started,400,400,1.56
c_82,m_1138,0,app_3514,started,400,400,1.56
c_82,m_1138,290564,app_3514,started,400,400,1.56
c_82,m_1138,386183,app_3514,started,400,400,1.56
c_83,m_2220,0,app_2830,started,400,400,1.56
c_83,m_2220,284872,app_2830,started,400,400,1.56
c_83,m_2220,380058,app_2830,started,400,400,1.56
c_83,m_2220,588996,app_2830,started,400,400,1.56
c_84,m_1852,0,app_1093,started,400,400,1.95
c_84,m_1852,228812,app_1093,started,400,400,1.95
c_84,m_1852,382201,app_1093,started,400,400,1.95
c_85,m_2135,0,app_2965,started,400,400,1.56
c_85,m_2135,16264,app_2965,started,400,400,1.56
c_85,m_2135,44437,app_2965,started,400,400,1.56
c_85,m_2135,110775,app_2965,started,400,400,1.56
c_85,m_2135,264122,app_2965,started,400,400,1.56
c_85,m_2135,355593,app_2965,started,400,400,1.56
c_85,m_2135,385337,app_2965,started,400,400,1.56
c_85,m_2135,448358,app_2965,started,400,400,1.56
c_85,m_2135,557608,app_2965,started,400,400,1.56
c_86,m_3787,0,app_7793,started,400,480,1.56
c_86,m_3787,284046,app_7793,started,400,480,1.56
c_87,m_111,0,app_6702,started,400,400,1.56
c_87,m_111,12716,app_6702,started,400,400,1.56
c_87,m_111,108009,app_6702,started,400,400,1.56
c_87,m_111,177291,app_6702,started,400,400,1.56
c_87,m_111,210456,app_6702,started,400,400,1.56
c_87,m_111,259832,app_6702,started,400,400,1.56
c_87,m_111,383077,app_6702,started,400,400,1.56
c_88,m_1776,0,app_3721,started,400,400,1.56
c_88,m_1776,33270,app_3721,started,400,400,1.56
c_88,m_1776,129910,app_3721,started,400,400,1.56
c_88,m_1776,232819,app_3721,started,400,400,1.56
c_88,m_1776,446111,app_3721,started,400,400,1.56
c_89,m_1501,0,app_559,started,400,400,1.56
c_89,m_1501,32524,app_559,started,400,400,1.56
c_89,m_1501,127848,app_559,started,400,400,1.56
c_89,m_1501,158045,app_559,started,400,400,1.56
c_89,m_1501,162906,app_559,started,400,400,1.56
c_89,m_1501,281525,app_559,started,400,400,1.56
c_89,m_1501,321941,app_559,started,400,400,1.56
c_90,m_1130,0,app_9770,started,400,400,1.56
c_90,m_1130,18321,app_9770,started,400,400,1.56
c_90,m_1130,112924,app_9770,started,400,400,1.56
c_90,m_1130,246214,app_9770,started,400,400,1.56
c_90,m_1130,359556,app_9770,started,400,400,1.56
c_90,m_1130,452235,app_9770,started,400,400,1.56
c_91,m_2847,0,app_1754,started,400,400,1.56
c_91,m_2847,285260,app_1754,started,400,400,1.56
c_91,m_2847,451733,app_1754,started,400,400,1.56
c_92,m_3619,0,app_6043,started,400,400,1.56
c_92,m_3619,25303,app_6043,started,400,400,1.56
c_92,m_3619,121313,app_6043,started,400,400,1.56
c_92,m_3619,272546,app_6043,started,400,400,1.56
c_92,m_3619,432759,app_6043,started,400,400,1.56
c_93,m_3965,0,app_7671,started,400,400,1.56
c_93,m_3965,26328,app_7671,started,400,400,1.56
c_93,m_3965,53481,app_7671,started,400,400,1.56
c_93,m_3965,121257,app_7671,started,400,400,1.56
c_93,m_3965,274716,app_7671,started,400,400,1.56
c_93,m_3965,369376,app_7671,started,400,400,1.56
c_94,m_1261,0,app_9678,started,800,800,3.13
c_94,m_1261,10759,app_9678,started,800,800,3.13
c_94,m_1261,105965,app_9678,started,800,800,3.13
c_94,m_1261,175295,app_9678,started,800,800,3.13
c_94,m_1261,208439,app_9678,started,800,800,3.13
c_94,m_1261,257782,app_9678,started,800,800,3.13
c_94,m_1261,324084,app_9678,started,800,800,3.13
c_95,m_2421,383081,app_6140,started,400,400,1.56
c_96,m_572,0,app_782,started,400,400,1.56
c_96,m_572,229997,app_782,started,400,400,1.56
c_96,m_572,384529,app_782,started,400,400,1.56
c_97,m_1746,0,app_2557,started,400,400,1.56
c_97,m_1746,11069,app_2557,started,400,400,1.56
c_97,m_1746,106279,app_2557,started,400,400,1.56
c_97,m_1746,175597,app_2557,started,400,400,1.56
c_97,m_1746,208773,app_2557,started,400,400,1.56
c_97,m_1746,258084,app_2557,started,400,400,1.56
c_97,m_1746,381102,app_2557,started,400,400,1.56
c_97,m_1746,640469,app_2557,started,400,400,1.56
c_98,m_3516,0,app_63,started,400,400,1.56
c_98,m_3516,283771,app_63,started,400,400,1.56
c_98,m_3516,449875,app_63,started,400,400,1.56
c_99,m_2409,0,app_9678,started,800,800,3.13
c_99,m_2409,12685,app_9678,started,800,800,3.13
c_99,m_2409,107974,app_9678,started,800,800,3.13
c_99,m_2409,177260,app_9678,started,800,800,3.13
c_99,m_2409,210425,app_9678,started,800,800,3.13
c_99,m_2409,259797,app_9678,started,800,800,3.13
c_99,m_2409,383027,app_9678,started,800,800,3.13
c_100,m_2664,0,app_5534,started,400,400,1.56
c_100,m_2664,11003,app_5534,started,400,400,1.56
c_100,m_2664,38803,app_5534,started,400,400,1.56
c_100,m_2664,105476,app_5534,started,400,400,1.56
c_100,m_2664,129527,app_5534,started,400,400,1.56
c_100,m_2664,129978,app_5534,started,400,400,1.56
c_100,m_2664,174380,app_5534,started,400,400,1.56
c_100,m_2664,207919,app_5534,started,400,400,1.56
c_100,m_2664,258829,app_5534,started,400,400,1.56
c_100,m_2664,323285,app_5534,started,400,400,1.56
c_101,m_1122,0,app_3652,started,400,480,1.56
c_101,m_1122,7797,app_3652,started,400,480,1.56
c_101,m_1122,102795,app_3652,started,400,480,1.56
c_101,m_1122,172208,app_3652,started,400,480,1.56
c_101,m_1122,205367,app_3652,started,400,480,1.56
